g6,n,edges,alpha,theta,gap,ratio,status
O_?XSAcOaOM?@VA\EJ?fO,16,36,5,6.3274500270,1.3274500270,1.2654900054,Solved
O_?GkAcOBOJC?}GtAj@q_,16,36,5,6.3274408326,1.3274408326,1.2654881665,Solved
OoCOXDCa?GaIObIJCEQaP,16,35,5,6.3273887258,1.3273887258,1.2654777452,Solved
OhCGSE?Oi?DDHYCiAj?Ii,16,36,5,6.3272908403,1.3272908403,1.2654581681,Solved
O]?GOGbCsPGbEGHCgHKCL,16,36,5,6.3272748557,1.3272748557,1.2654549711,Solved
OkGOGOrPSSG`CPAcoCh?t,16,36,5,6.3272606232,1.3272606232,1.2654521246,Solved
Oo?O?o_GqWP_CjM_G{A@i,16,34,5,6.3272525802,1.3272525802,1.2654505160,Solved
O?@GsOPHqEF@YGdAssE@g,16,38,5,6.3272415794,1.3272415794,1.2654483159,Solved
O_?GpCTg?O_qM?OJoHrgO,16,34,5,6.3272198876,1.3272198876,1.2654439775,Solved
OhCGSAAOaECdHSCIam?Qi,16,36,5,6.3271973019,1.3271973019,1.2654394604,Solved
O??KbGOH@TF?Ol`HIBKR_,16,35,5,6.3271307653,1.3271307653,1.2654261531,Solved
O@??YICEXRWRgoSgJ_TWA,16,38,5,6.3270944407,1.3270944407,1.2654188881,Solved
OaICPa?@?pkEFG?s_wb?R,16,35,5,6.3270890312,1.3270890312,1.2654178062,Solved
O?G[C?DAhDAJwHsEKwAu?,16,37,5,6.3270844551,1.3270844551,1.2654168910,Solved
Oo??Wd@a?IaeIBHKIOZoO,16,35,5,6.3270093717,1.3270093717,1.2654018743,Solved
OoC?[_B@PAH`LGOeeEaPo,16,36,5,6.3269473943,1.3269473943,1.2653894789,Solved
O_GTD@DEAGbOb?[??HgDd,16,33,5,6.3269382790,1.3269382790,1.2653876558,Solved
O?N?@?IOWkakSogdSDUU?,16,37,5,6.3269378672,1.3269378672,1.2653875734,Solved
Oo??_w`LASPO@JH_J?Y@i,16,34,5,6.3268960845,1.3268960845,1.2653792169,Solved
Oi?GOGRH?_ooaKOqDH`_M,16,34,5,6.3268499666,1.3268499666,1.2653699933,Solved
O`GGkA_PICI?@ZGV@[_qo,16,36,5,6.3268347368,1.3268347368,1.2653669474,Solved
O??GhpB`QgSPUDiILQDh?,16,39,5,6.3268264601,1.3268264601,1.2653652920,Solved
O_GYC?RAr@qAKo`AhChMG,16,37,5,6.3267428877,1.3267428877,1.2653485775,Solved
OpE?Q?LTC_@H?uOiC_xDg,16,36,5,6.3266434298,1.3266434298,1.2653286860,Solved
O@U_`?aAI@OZDEBqWKUE_,16,37,5,6.3266372950,1.3266372950,1.2653274590,Solved
O?GWOK`CiQGogFcJ[IEd?,16,37,5,6.3266116885,1.3266116885,1.2653223377,Solved
Osa?OGREOkDHPdYIKeBe?,16,40,5,6.3265280286,1.3265280286,1.2653056057,Solved
O_CgGSpK`OA`_iOTgTCAh,16,36,5,6.3265158081,1.3265158081,1.2653031616,Solved
Oc_`A?xBQWO_?rOhAR`_e,16,36,5,6.3265131257,1.3265131257,1.2653026251,Solved
O?GQC?NHouSOSPPBPA^`?,16,37,5,6.3265129242,1.3265129242,1.2653025848,Solved
Og?GkACOIoCDGuMW@Y_ig,16,36,5,6.3263964133,1.3263964133,1.2652792827,Solved
O@`OGGQI_uDKOBO[OMTCE,16,36,5,6.3263542586,1.3263542586,1.2652708517,Solved
O_?GkAWOBHL??|CVDY@i_,16,36,5,6.3262866333,1.3262866333,1.2652573267,Solved
O?M?gWBCP?hdOqWcQDL@c,16,36,5,6.3262490205,1.3262490205,1.2652498041,Solved
O?KKIa?Q?_eO@LGyGddAS,16,34,5,6.3262013754,1.3262013754,1.2652402751,Solved
OQ_cA?FYAWCXDc_ObCg`q,16,36,5,6.3260843089,1.3260843089,1.2652168618,Solved
O_?_{AOPB@M??vBXBJ@R_,16,36,5,6.3260836095,1.3260836095,1.2652167219,Solved
O?N?`?G@|?iHghowAkASP,16,37,5,6.3260744253,1.3260744253,1.2652148851,Solved
O@?IA?iDXKBHpHqERWDM?,16,38,5,6.3260731879,1.3260731879,1.2652146376,Solved
O@?IQGWHHQApqDpIQYDF?,16,38,5,6.3260370876,1.3260370876,1.2652074175,Solved
Oh??GGA_[_GLUoJIDR?wg,16,35,5,6.3259719269,1.3259719269,1.2651943854,Solved
O?ECE?ADGZEWWeIsHcbh?,16,37,5,6.3259687025,1.3259687025,1.2651937405,Solved
Oo?O`TC`?D`UK@MAH`QAe,16,35,5,6.3258395964,1.3258395964,1.2651679193,Solved
OCOgOeA__RAbKEW[GkVCG,16,37,5,6.3257732997,1.3257732997,1.2651546599,Solved
OoCOS_B@pAGPHHQEhd@`g,16,36,5,6.3256733251,1.3256733251,1.2651346650,Solved
OoCO@@E`?U`MI_K`G`Yac,16,35,5,6.3256261780,1.3256261780,1.2651252356,Solved
O`G_GQ@O_eBSDSGKG`kOU,16,34,5,6.3256128012,1.3256128012,1.2651225602,Solved
Os??OK[GQCaGD_JBHAr@K,16,34,5,6.3256027004,1.3256027004,1.2651205401,Solved
O@UCC?CGWVAKBdWwK`ak_,16,37,5,6.3256019146,1.3256019146,1.2651203829,Solved
O_ECAD?W?jaUBSKgds@YG,16,37,5,6.3255967611,1.3255967611,1.2651193522,Solved
OoCG@OqPAKO_AdCtE@QBH,16,34,5,6.3255869736,1.3255869736,1.2651173947,Solved
OoCRCGgO?U_ePGKC`Wk_[,16,35,5,6.3254293815,1.3254293815,1.2650858763,Solved
Og??{EGPAgCNHGKK@HWqc,16,36,5,6.3254220739,1.3254220739,1.2650844148,Solved
O_??[I_PAhKWCkELDHPq_,16,36,5,6.3253872893,1.3253872893,1.2650774579,Solved
Og?GkIOOaoCNHGIg?JWqc,16,36,5,6.3253500356,1.3253500356,1.2650700071,Solved
O?ECU?CCYDGqIXLQDbBd?,16,37,5,6.3252303113,1.3252303113,1.2650460623,Solved
O?ACU?LP@DBJISTAeUBk?,16,37,5,6.3251696039,1.3251696039,1.2650339208,Solved
O?MCA_AGo_`eLGObhdDBO,16,35,5,6.3251208337,1.3251208337,1.2650241667,Solved
O@GISi?OGocIDg?jK_K?\,16,34,5,6.3249461664,1.3249461664,1.2649892333,Solved
Oi?GOCgaSCGgCJDYCqP_w,16,35,5,6.3249358701,1.3249358701,1.2649871740,Solved
O_?_{ASOAPM??vBTDM@ao,16,36,5,6.3248775340,1.3248775340,1.2649755068,Solved
OoCG_SOGYKOkH_QGc@i_d,16,34,5,6.3247931596,1.3247931596,1.2649586319,Solved
O?D_?K`Ie@ePaPSgpsEa_,16,37,5,6.3247121455,1.3247121455,1.2649424291,Solved
O??K?lEQP`jOM_hDW`TR?,16,38,5,6.3246780076,1.3246780076,1.2649356015,Solved
O_?P[A_OAoMG?}BLBM@Io,16,36,5,6.3246634777,1.3246634777,1.2649326955,Solved
O?MCD?ACWZCcTWSbHQbK_,16,37,5,6.3246597617,1.3246597617,1.2649319523,Solved
Oh??_KH_ShGOR_GLdB_wg,16,35,5,6.3245634762,1.3245634762,1.2649126952,Solved
O?NOHCQAa@aIgbo[KCcQP,16,37,5,6.3245549048,1.3245549048,1.2649109810,Solved
O?F_GcI_XcpOSDIOwDJBG,16,37,5,6.3245465718,1.3245465718,1.2649093144,Solved
O@GGqE?PGCacGYQBQ_\AW,16,34,5,6.3245455408,1.3245455408,1.2649091082,Solved
Og?GGOB_KEIgUGMcEb@?{,16,35,5,6.3245351650,1.3245351650,1.2649070330,Solved
OB?hOo`QKPOcCfObOiMM?,16,38,5,6.3245278209,1.3245278209,1.2649055642,Solved
OcOLA_c_@o_y?[M?gCgKT,16,35,5,6.3244844278,1.3244844278,1.2648968856,Solved
OEoc@?JWaKOHKAASacgHk,16,36,5,6.3244402287,1.3244402287,1.2648880457,Solved
O@`LAaOW?L@JcCWG?owQU,16,35,5,6.3244368873,1.3244368873,1.2648873775,Solved
OA?g_OEKSPkXcWI_wKMK_,16,37,5,6.3244363011,1.3244363011,1.2648872602,Solved
Og?GkECQAoCNKKMO?UGIT,16,36,5,6.3244129936,1.3244129936,1.2648825987,Solved
Oo??WcaLAQR?@JHOJ?Y@i,16,34,5,6.3243276118,1.3243276118,1.2648655224,Solved
Oo??GWPfA@c`S@U`DSPES,16,35,5,6.3243258922,1.3243258922,1.2648651784,Solved
OWU?c?JoaKAHKAASccgHk,16,36,5,6.3242440470,1.3242440470,1.2648488094,Solved
O_MCAD?W?TauGgBSahPj?,16,37,5,6.3241905429,1.3241905429,1.2648381086,Solved
O?d`?_DAl?iDcgWSowaUO,16,37,5,6.3241897772,1.3241897772,1.2648379554,Solved
O?ECB?CAwfD`L?ODhST`A,16,35,5,6.3241646914,1.3241646914,1.2648329383,Solved
Os??PhGS_LD_b?CBcEQEB,16,34,5,6.3240913301,1.3240913301,1.2648182660,Solved
O??G`KgLCDgsSQQcQKLOK,16,36,5,6.3240885505,1.3240885505,1.2648177101,Solved
O?KSaQCX@_@AH_?zGDsA[,16,34,5,6.3240815076,1.3240815076,1.2648163015,Solved
OR`?OI?O?qct_sOwCaGpD,16,35,5,6.3240348620,1.3240348620,1.2648069724,Solved
O?aAA_G@gcDJMCLgGdTBO,16,35,5,6.3240216269,1.3240216269,1.2648043254,Solved
O@?@OkcECDgMPcaWr_bWO,16,37,5,6.3239873533,1.3239873533,1.2647974707,Solved
O_?@OkEAPWB_gLSMKAc`P,16,35,5,6.3239001763,1.3239001763,1.2647800353,Solved
O@QKd@_S?H`XaCSO?cxCU,16,35,5,6.3237444214,1.3237444214,1.2647488843,Solved
Oh?GoCD_KgGDPOIUCQook,16,35,5,6.3236362750,1.3236362750,1.2647272550,Solved
O?G[C?@AhaCsPESTHTD`C,16,35,5,6.3236241673,1.3236241673,1.2647248335,Solved
OoD@?`Q_pIAoGPQEpD_Xc,16,36,5,6.3234815309,1.3234815309,1.2646963062,Solved
OdGIC?Jg_MK@SAASacgHk,16,36,5,6.3234337934,1.3234337934,1.2646867587,Solved
O?CaC?TBpeQOWPagh`f@_,16,37,5,6.3234336399,1.3234336399,1.2646867280,Solved
OR`KA?`C_Q_t@SAgQ?z?U,16,35,5,6.3234203271,1.3234203271,1.2646840654,Solved
OhG??OM`C`G`TOGu@Qoeg,16,35,5,6.3234120459,1.3234120459,1.2646824092,Solved
O?So?_Q@pEWFaMWWPoNE?,16,37,5,6.3234016833,1.3234016833,1.2646803367,Solved
O@?ICGeD`QbWpBqKIKDS@,16,38,5,6.3233915571,1.3233915571,1.2646783114,Solved
O??GlAAc@@ghMHXKHYAqO,16,36,5,6.3233283348,1.3233283348,1.2646656670,Solved
OqGO?EDQhKBHHOE_OAy@U,16,36,5,6.3233242185,1.3233242185,1.2646648437,Solved
OR`KA?H@hAaTCSGgO_yOU,16,36,5,6.3232865685,1.3232865685,1.2646573137,Solved
O@?GGQGPLAiTcsWwQgBS@,16,37,5,6.3232512257,1.3232512257,1.2646502451,Solved
O@GQSIGP?O_cGTCiiHdCW,16,34,5,6.3232351461,1.3232351461,1.2646470292,Solved
Oo??WgQe@GgEGpJ@HLA_U,16,35,5,6.3231823037,1.3231823037,1.2646364607,Solved
O_?_{AOOAPN?@\DUDM@Eo,16,36,5,6.3231822441,1.3231822441,1.2646364488,Solved
OAgqCF?GCKcKOS@gbAgo[,16,35,5,6.3231705610,1.3231705610,1.2646341122,Solved
O_GYC?DAb@qEggSScw_uO,16,37,5,6.3231613525,1.3231613525,1.2646322705,Solved
O@?KAQDCpMDSpDT_JDDOa,16,38,5,6.3231612194,1.3231612194,1.2646322439,Solved
O??GhQBOsglDi_TOuaBp?,16,39,5,6.3231611873,1.3231611873,1.2646322375,Solved
OcH?`GI_?h`YWc_WB_Z?Y,16,35,5,6.3231581144,1.3231581144,1.2646316229,Solved
OrA?OO[PSDDBCQGcgKGKL,16,36,5,6.3231283193,1.3231283193,1.2646256639,Solved
OgC?gCC_CBHgS[IkEB`Wo,16,35,5,6.3231251827,1.3231251827,1.2646250365,Solved
O??OSA_s@EdiPgSwHd@qC,16,36,5,6.3231192861,1.3231192861,1.2646238572,Solved
O?HOHCIEB?omSWaaqLFC_,16,37,5,6.3231032227,1.3231032227,1.2646206445,Solved
O`_Y@EOW?J@S@TAeQ?Z?X,16,35,5,6.3230972275,1.3230972275,1.2646194455,Solved
OhG?GOR_cXGOPOGFai_ok,16,35,5,6.3230743358,1.3230743358,1.2646148672,Solved
O?M?HGPApcGfSOQgOB\DC,16,36,5,6.3230671439,1.3230671439,1.2646134288,Solved
OsO__ObDO[DOCPPGoBi@s,16,36,5,6.3230603739,1.3230603739,1.2646120748,Solved
O_?xc?XAoI@PCEOMKCt?M,16,35,5,6.3229956289,1.3229956289,1.2645991258,Solved
O@?GiEIEA@dHH[pDQhFS?,16,38,5,6.3229603245,1.3229603245,1.2645920649,Solved
OKaA@ABDPcJ?HHQM?h_Sd,16,36,5,6.3229405308,1.3229405308,1.2645881062,Solved
O?OPKQAp?E`DSIHPfEBaG,16,36,5,6.3228434041,1.3228434041,1.2645686808,Solved
Oo?Ggp?_?TcmMGGQGQYga,16,35,5,6.3227993450,1.3227993450,1.2645598690,Solved
OoCO`LGa?D_eG`KBH`QAe,16,35,5,6.3227360579,1.3227360579,1.2645472116,Solved
OoCOOLO`?RcUKOHAH?yCe,16,35,5,6.3227080503,1.3227080503,1.2645416101,Solved
O?MCb?BBGaacHAOdhCT?X,16,35,5,6.3227052161,1.3227052161,1.2645410432,Solved
O`hSA?`CgaCOAT@ihBcHW,16,36,5,6.3226876064,1.3226876064,1.2645375213,Solved
O_GX?cG@DAiTW[ckHICL@,16,37,5,6.3226696549,1.3226696549,1.2645339310,Solved
OhC?[AGOAHCSH[CuAi_Qw,16,36,5,6.3226565522,1.3226565522,1.2645313104,Solved
O_MCQ@O[?C_}GgDQ`hPJO,16,37,5,6.3226425275,1.3226425275,1.2645285055,Solved
OCTdCGBIA_W??NKH?JG[D,16,34,5,6.3225751654,1.3225751654,1.2645150331,Solved
O`hP?cH@kAgTOS_gB?xGU,16,37,5,6.3225661975,1.3225661975,1.2645132395,Solved
O_Gos?PBPA?pCEOmHCt@K,16,35,5,6.3224989171,1.3224989171,1.2644997834,Solved
OB?Goi@_`PgeQSHgtGeKO,16,38,5,6.3224805182,1.3224805182,1.2644961036,Solved
OCa?GSQDQcDBHYPXLEBs?,16,38,5,6.3224762006,1.3224762006,1.2644952401,Solved
O`?G`?gDKQgtQs`wJGDK@,16,38,5,6.3224672460,1.3224672460,1.2644934492,Solved
Oi?GOcO_CIGi?jIMCu@oc,16,35,5,6.3222852361,1.3222852361,1.2644570472,Solved
Oo??WOTH@CR?@RONIYBoC,16,34,5,6.3222431573,1.3222431573,1.2644486315,Solved
OKq@d?SO?B_qAXPaAAXOX,16,35,5,6.3221448786,1.3221448786,1.2644289757,Solved
O?d@GcK?h_IAQUGXOLcGq,16,35,5,6.3219328176,1.3219328176,1.2643865635,Solved
OAI@GCAEGiCD_TQIgicr?,16,35,5,6.3219033559,1.3219033559,1.2643806712,Solved
Os?GGD@DOcDDEOHIgQrOo,16,35,5,6.3218305082,1.3218305082,1.2643661016,Solved
OoCGK?TCqa@GHFWhCPaP`,16,36,5,6.3217956356,1.3217956356,1.2643591271,Solved
Oo?OpD?_?LaEIBRPDeAac,16,35,5,6.3217568304,1.3217568304,1.2643513661,Solved
O?ECBOADWXEPI_OEgct`A,16,35,5,6.3217556139,1.3217556139,1.2643511228,Solved
O@@DS@OW?@bAIWFQ?xcG[,16,34,5,6.3216763391,1.3216763391,1.2643352678,Solved
OQ__a?\@qWOXK@GgHA[?u,16,36,5,6.3216702474,1.3216702474,1.2643340495,Solved
OGECE?@AoeCbShRIDs@h_,16,37,5,6.3215921262,1.3215921262,1.2643184252,Solved
Oo?Gq?e_?EaiIBTADII`c,16,35,5,6.3215859403,1.3215859403,1.2643171881,Solved
O?GWA?JPcQsESbHoYCLe?,16,37,5,6.3215616491,1.3215616491,1.2643123298,Solved
OqGQSGcE?B_Ua@PAcGgcT,16,35,5,6.3214482608,1.3214482608,1.2642896522,Solved
OCOgGORGI@EHDUaeWQfE?,16,37,5,6.3214316128,1.3214316128,1.2642863226,Solved
O??_hOWO{JSSTPYaRaFo?,16,39,5,6.3213951924,1.3213951924,1.2642790385,Solved
O`gAK_C??tcidCWK@WI@L,16,35,5,6.3213944493,1.3213944493,1.2642788899,Solved
O?`?GSWHXiFOOP_iqARD@,16,36,5,6.3213929010,1.3213929010,1.2642785802,Solved
OoSo`E?O?LgkCSIG_QkOT,16,35,5,6.3213907151,1.3213907151,1.2642781430,Solved
O?ECU?ABHAgpKXJWIdBc_,16,37,5,6.3213688381,1.3213688381,1.2642737676,Solved
O`D@C@JCpIS?_aDHhB_Wk,16,36,5,6.3212206459,1.3212206459,1.2642441292,Solved
OoCO@LG`?S`IS`SBCUHHS,16,35,5,6.3212129241,1.3212129241,1.2642425848,Solved
O@`O?GYCPUCKOMQdOqdEC,16,36,5,6.3211901766,1.3211901766,1.2642380353,Solved
Oh???{C_k_GTP_IIdb?ok,16,35,5,6.3211122346,1.3211122346,1.2642224469,Solved
O_Ch@?CAh`AoOV_VI[CV?,16,36,5,6.3210670268,1.3210670268,1.2642134054,Solved
OqGO??ZHrCPOCR@RHAKHD,16,36,5,6.3210649088,1.3210649088,1.2642129818,Solved
Os?I??VapIHGCbSACahPE,16,36,5,6.3210335523,1.3210335523,1.2642067105,Solved
O@??pKSJADoQQXaWI_lWO,16,37,5,6.3208698507,1.3208698507,1.2641739701,Solved
O?U__Ob@q@ahcKW@pPNE?,16,37,5,6.3208020546,1.3208020546,1.2641604109,Solved
OoCOG@O`OTcEKoQ@chIUG,16,35,5,6.3207763502,1.3207763502,1.2641552700,Solved
O_?GkAWOBCM_AV@]C]@q_,16,36,5,6.3207382592,1.3207382592,1.2641476518,Solved
OQdcA?EAXCcKCdCYO_YOX,16,36,5,6.3207128934,1.3207128934,1.2641425787,Solved
Og??KAOQAyC]IgJGAYGic,16,36,5,6.3207005922,1.3207005922,1.2641401184,Solved
Og?GkAOQAqDCHIG{?Yoig,16,36,5,6.3206911546,1.3206911546,1.2641382309,Solved
O@AIKE?EhTAgHSoBlCar?,16,38,5,6.3206261817,1.3206261817,1.2641252363,Solved
O_CdD@PQ?g`ob?[??HgDd,16,33,5,6.3205644312,1.3205644312,1.2641128862,Solved
O?CgOM@GgahDg`TG{PEa_,16,37,5,6.3205631028,1.3205631028,1.2641126206,Solved
OhC?CACQAYDSG{CiAy?Ii,16,36,5,6.3205553441,1.3205553441,1.2641110688,Solved
OQIA?@LcrAPODPG_`bG`Y,16,36,5,6.3205295880,1.3205295880,1.2641059176,Solved
O??H@_UPsIBPaK[A{CeU?,16,37,5,6.3205168637,1.3205168637,1.2641033727,Solved
OoCOGXOc?Bc[HAODdPISc,16,35,5,6.3204640278,1.3204640278,1.2640928056,Solved
Oo??WGHf@?g`KHMPITAES,16,35,5,6.3204539291,1.3204539291,1.2640907858,Solved
Op_Q?OREaI?oIBGTGc[@w,16,36,5,6.3204511285,1.3204511285,1.2640902257,Solved
O_?XSA_OAcKgAN@]A]@q_,16,36,5,6.3204447433,1.3204447433,1.2640889487,Solved
O_?GkAcOAoLO?^GuBM@i_,16,36,5,6.3203978832,1.3203978832,1.2640795766,Solved
Oo?GpHAa?EaeIBTACEIaD,16,35,5,6.3203473985,1.3203473985,1.2640694797,Solved
OAICCOA?YJERFGRcEkBCc,16,37,5,6.3203035562,1.3203035562,1.2640607112,Solved
Oq___AER@EbKPOEAcOoBb,16,36,5,6.3202876044,1.3202876044,1.2640575209,Solved
OIi?c?fF?oOO?sOVC`q@[,16,36,5,6.3201990438,1.3201990438,1.2640398088,Solved
O@?AAGUEpKDKpDqIRHD[?,16,38,5,6.3201951693,1.3201951693,1.2640390339,Solved
Og?H?sGKGIOD`cOIio`oI,16,34,5,6.3201545617,1.3201545617,1.2640309123,Solved
O_MCA@OS_T@iDQGhcj@N?,16,37,5,6.3201164104,1.3201164104,1.2640232821,Solved
O_?XSIQQA_K_AJ?vCN@ac,16,36,5,6.3198727695,1.3198727695,1.2639745539,Solved
O?LTAA@o@aceQGaOAOwKU,16,35,5,6.3198438554,1.3198438554,1.2639687711,Solved
O`?HOi?GWdCcEGOpgbQOw,16,35,5,6.3198347437,1.3198347437,1.2639669487,Solved
O?D_GSQO`@pPWXdSTEEaO,16,37,5,6.3198254354,1.3198254354,1.2639650871,Solved
O@?IAGeD`ObKpBqKQXDU?,16,38,5,6.3197934373,1.3197934373,1.2639586875,Solved
O?MCD?CDOd@USwRQKUBGW,16,37,5,6.3197401489,1.3197401489,1.2639480298,Solved
OLr@?cCAGB?QSBgB@SOIb,16,34,5,6.3196549867,1.3196549867,1.2639309973,Solved
Og?GkACPQOCXKYIoAFGpg,16,36,5,6.3196403271,1.3196403271,1.2639280654,Solved
Oc_`A?xIQWO_?rOhAR_ge,16,36,5,6.3196385065,1.3196385065,1.2639277013,Solved
OCHG?H?GPfAuEWocpUFE?,16,37,5,6.3196016668,1.3196016668,1.2639203334,Solved
O?DCBO@BglEOIAOHoct_a,16,35,5,6.3195990619,1.3195990619,1.2639198124,Solved
OKHC?AdQqaAgbAG``P_`b,16,36,5,6.3195559876,1.3195559876,1.2639111975,Solved
O_?O\?BEPCd_M?PKiDc@[,16,35,5,6.3194742373,1.3194742373,1.2638948475,Solved
OQQ@?`EaaIpKIOD_c@g`d,16,36,5,6.3194355270,1.3194355270,1.2638871054,Solved
OoC?`LGa?LaeG`KAH_YAe,16,35,5,6.3194125435,1.3194125435,1.2638825087,Solved
O_??[IgPBCMOC]ATAdHq_,16,36,5,6.3194092477,1.3194092477,1.2638818495,Solved
OR@CPHG_@WaY?[F?oCiCT,16,35,5,6.3194085514,1.3194085514,1.2638817103,Solved
ORQH?KPAkAoSOTOiC_WoX,16,37,5,6.3193904614,1.3193904614,1.2638780923,Solved
O?hP?cG@LAkKcdSiHICL@,16,37,5,6.3193395797,1.3193395797,1.2638679159,Solved
OoSPCDC_?d`q@S[?_KhOT,16,35,5,6.3192567505,1.3192567505,1.2638513501,Solved
O_?_{AKOA`L?@VC\CZ@q_,16,36,5,6.3191008220,1.3191008220,1.2638201644,Solved
OI_\C?d`?cB?QI?tcJa@w,16,36,5,6.3190671539,1.3190671539,1.2638134308,Solved
O??KCa_E_lHKP[wEEobU?,16,37,5,6.3190366237,1.3190366237,1.2638073247,Solved
O?D_GcIGY@DPcebQ[KE_g,16,37,5,6.3189977205,1.3189977205,1.2637995441,Solved
OpEA?OVWO[OOGRBDABa@F,16,36,5,6.3189947075,1.3189947075,1.2637989415,Solved
O?ECU?ABHEakIWWdI`Rh?,16,37,5,6.3189912756,1.3189912756,1.2637982551,Solved
ORPCC?RHOQ@QDBHJGRCPD,16,36,5,6.3188468540,1.3188468540,1.2637693708,Solved
Oq?Gc?TAqIBGGNH`DPA@b,16,36,5,6.3188401977,1.3188401977,1.2637680395,Solved
OLQ?GOdCq_S?oKBF@T_E[,16,36,5,6.3188057730,1.3188057730,1.2637611546,Solved
OpCHIPO_?F_UPC`AD?waM,16,35,5,6.3188020498,1.3188020498,1.2637604100,Solved
Oh_YC?FS?cC_?tAVDDS@w,16,36,5,6.3187993986,1.3187993986,1.2637598797,Solved
OkGOGQbKaI@_OTA_aDk?y,16,36,5,6.3187574458,1.3187574458,1.2637514892,Solved
O_?GkAaOJOK_?vEXAj@q_,16,36,5,6.3187269266,1.3187269266,1.2637453853,Solved
OoC?W?TGIEOWJOLAHAi_k,16,34,5,6.3186940783,1.3186940783,1.2637388157,Solved
O_ECQ@O[?N_SBDGwdg`iG,16,37,5,6.3186802335,1.3186802335,1.2637360467,Solved
OkQ?`?mEOa?WGcPF@`s@[,16,36,5,6.3186389179,1.3186389179,1.2637277836,Solved
OoCOO_`HqOOW@JS_c@iX@,16,34,5,6.3186111423,1.3186111423,1.2637222285,Solved
O?GOOMGPIdKKcdgUJGDK@,16,37,5,6.3186076952,1.3186076952,1.2637215390,Solved
O?KsQI?OGdCJ@cAWq?j?T,16,34,5,6.3185539740,1.3185539740,1.2637107948,Solved
O?ECE?B@HUiQQcLOdcbh?,16,37,5,6.3185417678,1.3185417678,1.2637083536,Solved
OQ?H?cgDKJGsaTQeKgCs@,16,38,5,6.3185312232,1.3185312232,1.2637062446,Solved
O`Ea?P`Co[K?_RBDAS[@w,16,36,5,6.3185144520,1.3185144520,1.2637028904,Solved
ObIC?ORHSAARBIHAGQYPI,16,36,5,6.3185063953,1.3185063953,1.2637012791,Solved
ODOcA@aDTAGobGCP`RGPw,16,36,5,6.3185043804,1.3185043804,1.2637008761,Solved
OA?gOGRKCPpIWHcokXEK_,16,37,5,6.3184247266,1.3184247266,1.2636849453,Solved
O@`?GOTE`IdOOL_iIGlEC,16,36,5,6.3183941443,1.3183941443,1.2636788289,Solved
OkGOGPDEcEOWKIBAGAx@i,16,36,5,6.3183939502,1.3183939502,1.2636787900,Solved
O@CdQi?OGW`c?d?Yk?k_T,16,34,5,6.3183667921,1.3183667921,1.2636733584,Solved
O@?IAGUH_qdGoJqKQodU?,16,38,5,6.3183529605,1.3183529605,1.2636705921,Solved
OdHAC?dBOd`HGcAgI?{GM,16,36,5,6.3183167546,1.3183167546,1.2636633509,Solved
O@YO`?CA{?oWEJWJGxEF?,16,37,5,6.3183136762,1.3183136762,1.2636627352,Solved
O?D_@A?BxdDSSWoRPoUe?,16,37,5,6.3183015680,1.3183015680,1.2636603136,Solved
OoCG_?bHaQOoCTTOC@iPD,16,34,5,6.3182931541,1.3182931541,1.2636586308,Solved
OhG?GWQ`KSGKSOGF`QOgX,16,35,5,6.3182797490,1.3182797490,1.2636559498,Solved
O_ECA@aT?C`dDYIsDh@eG,16,37,5,6.3182658257,1.3182658257,1.2636531651,Solved
OA?ga?FKSPk@cHapDWUK_,16,37,5,6.3182447036,1.3182447036,1.2636489407,Solved
OCa?GSOBHJDSSTUaMQBJ?,16,38,5,6.3182421268,1.3182421268,1.2636484254,Solved
Og?GkA?OIpCcIwLS?Z_qg,16,36,5,6.3181872014,1.3181872014,1.2636374403,Solved
OA?h?U?KWtHCPWc`sHeK_,16,37,5,6.3181708883,1.3181708883,1.2636341777,Solved
O?U__OPGoMQAIJPhWFFE?,16,37,5,6.3181458842,1.3181458842,1.2636291768,Solved
O@@CAACEXVAwHcq@lSCy?,16,38,5,6.3181364779,1.3181364779,1.2636272956,Solved
Oh??g?L_S`GHQoHEdQ_wg,16,35,5,6.3181047204,1.3181047204,1.2636209441,Solved
O?U__a@A``sIoqPSGs`TA,16,37,5,6.3181022002,1.3181022002,1.2636204400,Solved
O??XQ?RHSMF@qKiOIQMHG,16,38,5,6.3180457680,1.3180457680,1.2636091536,Solved
O?_G_HJISaOWLHSDCpIKo,16,36,5,6.3179904860,1.3179904860,1.2635980972,Solved
O_Ch?GCAQdkEgKSoqWcV?,16,37,5,6.3179560727,1.3179560727,1.2635912145,Solved
Oo?O_S`GaWP_?jM?giI`g,16,34,5,6.3179560203,1.3179560203,1.2635912041,Solved
OQQ@?@FLSQGpcOAcd?o`R,16,36,5,6.3179407246,1.3179407246,1.2635881449,Solved
OK?G?GGGWse[oYTgWqDU?,16,37,5,6.3178749737,1.3178749737,1.2635749947,Solved
O??GkE_c@AbKXDQiLIAhO,16,36,5,6.3178634057,1.3178634057,1.2635726811,Solved
OCHGOG__y?eHDiEYWSfE?,16,37,5,6.3178130243,1.3178130243,1.2635626049,Solved
O?D_?SQO[JIPIDd_tQFB?,16,37,5,6.3178079179,1.3178079179,1.2635615836,Solved
Oh???kH_c_GTQaHKdb?wg,16,35,5,6.3177991281,1.3177991281,1.2635598256,Solved
