g6,n,edges,alpha,theta,gap,ratio,status
ZHO\I_Ge?F__?tIBW_K@GGGhAOY@g@GS_`cca?AWIAciCO@E_K__OPo?@`?w,27,92,7,9.9450048282,2.9450048282,1.4207149755,Solved
ZHoWC_BSd@sOOP@AsOM`AAAcDSiM?OOiCCa`G?DgUO?aCSHh_A@O@?I`EGAG,27,93,7,9.944984171,2.944984171,1.4207120244,Solved
ZHOWM_Ge?FgcSGhA?AkSCGDFQ_H@_?Q@McI@?wGG?EQg`EPAOi?C@ScsO_@O,27,93,7,9.9449747172,2.9449747172,1.4207106739,Solved
Z@O[MaGWAdPBGPp?aEICD@UCi@Gdc?AGMg?hHGCOE@?w??p?E_LE?SAcc?Gg,27,93,7,9.9448816629,2.9448816629,1.4206973804,Solved
ZHO\I_ge?Ew_hOsG@@o?b?XEO?hGQGBGD?QHi?CO?]?_]?`PID?E_CQ??CUw,27,93,7,9.9448695955,2.9448695955,1.4206956565,Solved
ZHO\MagC?DchoDE?_EE?QO?WOIGH_hO@gBOH?oWdO_OaCQDa@H??oO`g`?EO,27,91,7,9.9448653001,2.9448653001,1.4206950429,Solved
Z@O[Ma_Oa`?@HPe@?@[ocGpDC_gJ`@SOC?RDw@?hQ`?BSCAOgSA_D@P?`@CW,27,93,7,9.9447977688,2.9447977688,1.4206853955,Solved
ZHoWA_JSd@sOATc??EHCEp?C@KlI@?SQCOAhPHCIKQ@B?Ap?LAP`oG?c?WaG,27,94,7,9.9447158991,2.9447158991,1.4206736999,Solved
ZHOHI_geA@_`c@Oc_KMG@e@GBa[UG?ST?_SDCASlI??yc?C?CgBHAQ__[a?O,27,93,7,9.9447156503,2.9447156503,1.4206736643,Solved
ZHOLMagEAD_`oDE_?mE?IIP?Cb@A_g?FSYCAdA?Q?_X_OVAgAHG?POBacAGG,27,94,7,9.9444787485,2.9444787485,1.4206398212,Solved
ZHO\I_ge?FwchOSA?AWOM?oMC`GE_i@cO_Kae??WH@Cg@A`I?OA?pGDq??Ko,27,93,7,9.9444559988,2.9444559988,1.4206365713,Solved
ZHOXA_JhMcT??tc?_`a@B`oCh@_?gmK?DA@_G?gOHODbA?Ke??k?JQC??Q`w,27,93,7,9.944415723,2.944415723,1.4206308176,Solved
ZHO\I?ge?EochOsA?SXQHS?CBoGO[@GAM?gHODGGu??_ApHS?Gh@?TCoC@OG,27,92,7,9.9444057648,2.9444057648,1.420629395,Solved
ZHO\I__e?FwcaWS?BS@I??ds??`?[GG_CH_L_?[Q?SG_]G_G@?R_?[gp@G_O,27,90,7,9.9443180685,2.9443180685,1.4206168669,Solved
ZHO\MagC?DchoDE?_eE?QO?WOIGH_hO@gBOH?oWcO_OaCQDa@H??oO`g`?EO,27,91,7,9.944298173,2.944298173,1.4206140247,Solved
ZHO\I__e?FwchOIAAOiH`c?SBCG?eGOTJC?B?k?K`?CCGABO?oEAWGG_@`Og,27,90,7,9.9442780992,2.9442780992,1.420611157,Solved
ZHOHI_geA@_`c@Oc_KMG@e@GBa[UG?ST?_SDCASlI?Ayc?C?CgBHAA__[a?O,27,93,7,9.9442297171,2.9442297171,1.4206042453,Solved
ZHO\I__e?FwchOIAAOiH`c?SBCG?eGOTJC?B?k?K`?CCGABO?pEAWGG_@`Og,27,91,7,9.9442245368,2.9442245368,1.4206035053,Solved
ZHO\I__e?FwchOIAAOiH`c?SBCG?eGOTJC?B?kAK`?CCGABO?oEAWGG_@`Og,27,91,7,9.9441567664,2.9441567664,1.4205938238,Solved
ZH?[MagEAC_daAS?_kOCbHOci?__OYD?FC?QAQOASGCCGoK?KRBc@DSSACB?,27,91,7,9.944147939,2.944147939,1.4205925627,Solved
ZHO\I__e?FwchOIAAOiH`c?SBCG?eGOTJC?B?kAK`?CCGABO?pEAWGG_@`Og,27,92,7,9.9441188828,2.9441188828,1.4205884118,Solved
Z@?SMagEAD_`oDE__gHC`ApAOGQH_YW?GjAC?HS\?POcGgWU?CBwDG??CTGO,27,93,7,9.9440716815,2.9440716815,1.4205816688,Solved
ZHOWM_Ge?FgcSGhA?AkSCGDFQ_HD_?Q@McI@?wGG?EQg`EPAOi?C@ScsO_@O,27,94,7,9.9440712092,2.9440712092,1.4205816013,Solved
ZHOWM_BGEC@JhHScTO?`P@SEW_IH`??Ikj?@?ChKs_?G?aB?AqhhGO@?@@JG,27,94,7,9.9440702575,2.9440702575,1.4205814654,Solved
Z?O[Ma_C?@_h_DAsI@DGBW_@QcSOOWHFCjI?AHI??_bdOc@CGq@HS?cW@?@W,27,91,7,9.9439054954,2.9439054954,1.4205579279,Solved
ZHOXK?J?Cc@JhHscTAAI_?A{OcsS_HIAHP?Ig@?G@oAgOS@@OAdOM?Ob?AAg,27,93,7,9.9438990467,2.9438990467,1.4205570067,Solved
ZHO[M_geAC_lO?IAWC?Ef`?q_E?GBI`?sDi?C`o??`Hb@D_GC?la@_Q_[@P?,27,93,7,9.9438041348,2.9438041348,1.4205434478,Solved
Z@OSM_GWad[?IO?\PA?CFXGE?YM`?_SGK_G`@L_@AOA_[_C@?wbe?QK@_A`_,27,92,7,9.9437726945,2.9437726945,1.4205389564,Solved
ZHOLMagE?D_hc@Okc_GoHO_cDoL?gEGO_O@FAAgGh?ScI@Io@GHAQg_?OA`W,27,94,7,9.9436427435,2.9436427435,1.4205203919,Solved
ZHO\I_ge?FwchOSA?AWOM?oMC`GE_i@cO_Kae??WH@Cg@A`I?QA?pGDq??Ko,27,94,7,9.9435980413,2.9435980413,1.4205140059,Solved
ZHO\I_ge?FoCsGEBCI_GFS`?cGM?AGCgcHAD_WCACa@_KBPhA?@A?hS_?DUO,27,93,7,9.9435434817,2.9435434817,1.4205062117,Solved
Z@O[Ma_Oa`?@HPc@?@[ocGpDC_gJ`@SOC?RDw@?hQh?BSCAOgSA_D@P?`@CW,27,93,7,9.9434772648,2.9434772648,1.4204967521,Solved
ZHOXA_JhMcT??tc?_`a@B`oCh@_?gmK?DA@_G?gOHODbA@Ke??k?JQC??Q`w,27,94,7,9.9434591841,2.9434591841,1.4204941692,Solved
ZHO[I_ge?DWc`?g?I@OFb@QO?CidCTQ?G?LBI?dHCgOGa?_CAoR_WGF@WW_?,27,92,7,9.9434553754,2.9434553754,1.4204936251,Solved
ZHO\I__e?FwcaWS?BS@I??ds??`?[IG_CH_L_?[Q?SG_]G_G@?R_?[gp@G_O,27,91,7,9.9433607909,2.9433607909,1.420480113,Solved
Z@OWM_JO_@sOABhKs`Co_HQDOL?CDY@H_hOBwa????Y?GUB@H?HEC?ey?O@O,27,93,7,9.9433223447,2.9433223447,1.4204746207,Solved
ZHO\MagC?@ch_DAsIP?HFAq__OKGQ?@HMWGCOCEYHEG?WOKICG`c@?Eg?Aog,27,94,7,9.9433155876,2.9433155876,1.4204736554,Solved
ZHO\I_ge?Ew_hOsG@@o?b?XEO?hGQGBGDAQHi?CO?]?_]?`PID?E_CQ??CUw,27,94,7,9.943310835,2.943310835,1.4204729764,Solved
ZGOLI__e?FwcaWoABO`IbDGP?AkH?HQ?SAU@C?Ol?POe_W?O?Cj?{@DA@_gO,27,93,7,9.9431147553,2.9431147553,1.420444965,Solved
ZHoWC_JSDHsOPPh_?E[cC?BHC?W@iHO@DD?Xs_A_E_I@AX??H?J?q@PD?EAW,27,93,7,9.9429979056,2.9429979056,1.4204282722,Solved
ZH?XM_@hKCD??t@JI?\O@@RDA@G`CKDH?HWBSIcCP@GBB?gP@C`?_AMx?GOG,27,93,7,9.942968083,2.942968083,1.4204240119,Solved
Z@O[KagWad[_IQ?\O?O_BWoDD_c?OOOgKAaPE?WhQO_?Oqo`C?FC?YOg_?TG,27,93,7,9.9429580156,2.9429580156,1.4204225737,Solved
Z?O[MaGWad[_IQ?LRA??FXGCy?SGO_BgCA?`WGCG??\AOoB@U?Ee?QGcGKO_,27,91,7,9.9428693621,2.9428693621,1.4204099089,Solved
Z?O[MaGWad[_IQ?LRA??FXGCy?SGO_BgCA?`WGCG?A\AOoB@U?Ee?QGcGKO_,27,92,7,9.9428505104,2.9428505104,1.4204072158,Solved
Z@O\M_geAC_lsGw??D?SKHCgO@qH_L?@c?F@AQBGE`@?dGHi@?AO_BH_GMOO,27,93,7,9.9428476562,2.9428476562,1.420406808,Solved
Z@O[M_GWad[_IO?\RAACEHWECq@OAGGTCBc@c?Cg?VOaO_PAEAD??LGwC?Gg,27,93,7,9.9428463458,2.9428463458,1.4204066208,Solved
Z@?KKa_W_dPBG`p?`JJS?@XDOacO_I?STJ_?H@@O_Ad_HIQPW_AEC?Ps?DCG,27,93,7,9.942836208,2.942836208,1.4204051726,Solved
ZHOXK_JhMcT??p?JY?YIAi???YGU@I_GCCBHcGDGC`q?CRGI?OFPP@?_B?Sg,27,94,7,9.9427699357,2.9427699357,1.4203957051,Solved
Z??[MaGGad[_IQ?\RA?CFXGDCq@APGOgUG@IC?DZCB?o`?HC`_G?[?Dn?A?_,27,93,7,9.9427020232,2.9427020232,1.4203860033,Solved
ZHOXA_JgMcT??TE?_ha@B`oEQ?aHCG?YEh?PACBTHA?_@OD?cW`PC@PA?aAW,27,92,7,9.9425907965,2.9425907965,1.4203701138,Solved
ZHOXA_JgMcT??tE?_ha@B`oEQ?aHCG?YEh?PACBTHA?_@OD?cW`PC@PA?aAW,27,93,7,9.9425893834,2.9425893834,1.4203699119,Solved
ZHOXK_J?GC@Jh@scTAAI_CAm_?QIo?S?[?C`sE?H@ATADQCO`H@AO_E_`GcG,27,92,7,9.9425696244,2.9425696244,1.4203670892,Solved
ZHO\M?geAC_lsGEQ?m??kS_MGGH?@gB_GAFBg@Q?GOaqC?PP?S@Ao_CC?CdW,27,92,7,9.9425310277,2.9425310277,1.4203615754,Solved
Z?O\E_Ge?FoCO?HSd@qdBKG__S?sKCGOyCaCOBOJGg??GDTAo`APg@@U??AW,27,92,7,9.94243894,2.94243894,1.42034842,Solved
Z?O\E_Ge?FoCO?HSd@qdBKG__S?sKCGOyCaCOBQJGg??GDTAo`APg@@U??AW,27,93,7,9.9424388523,2.9424388523,1.4203484075,Solved
ZHO\M?geAC_lsGEQ?m??kS_MGGH?@gB_GAFBg@Q?GOaqC?PP?SPAo_CC?CdW,27,93,7,9.9423534619,2.9423534619,1.4203362088,Solved
Z?O[MAgWa`PBGpP?aEGIPm??BHHGHGCAuWQ@W?DGG_O`XC@k?S@OG_aaK_I?,27,93,7,9.9423275377,2.9423275377,1.4203325054,Solved
ZHOXM_HhMcT??o@JW??DHc?sWA_?og?|@A_KIOATHCCG?Ib@@GkEC_@_WKOG,27,93,7,9.9423159506,2.9423159506,1.4203308501,Solved
ZHOLM?geAC_lA?S`?YTGCCwDC?c?KWQQg_OB?G[C_KGqdO??[p?EA?cg?DDG,27,91,7,9.9421776794,2.9421776794,1.4203110971,Solved
ZHOXM_HhMcT??o@JW??DHc?sWA_?og?|@A_LIOATHCCG?Ib@@GkEC_@_WKOG,27,94,7,9.9421184331,2.9421184331,1.4203026333,Solved
ZHOXI_ge?FgcsG?D@@WFAh?Md@AG?_SKOOGFiOO_B_E?OcFc`G_OAQA_AQ_g,27,93,7,9.9421118926,2.9421118926,1.4203016989,Solved
ZHO\MagEADC?oCE?O@gHD?sCCbGE`KoWO_@RoDS?DM??h?B?V@GS?IAd?OOg,27,92,7,9.942080416,2.942080416,1.4202972023,Solved
ZHO\MagEADC?oCE?O@gHD?sCCbGE`KoWO_@RoDS?DM??h?F?V@GS?IAd?OOg,27,93,7,9.9420754693,2.9420754693,1.4202964956,Solved
ZHoWK_@CdHsO@O_?d??HjOgOWKHEAKG?C?QhOROMCCgA?CRICaPOL_@ASKG?,27,90,7,9.9420256134,2.9420256134,1.4202893733,Solved
Z@O\G?geAC_dsGEQ?OpI`oGWHGaF_E_Gh`S??_sGG?[dGo@h?@_?GWYa@@Ao,27,93,7,9.9419340838,2.9419340838,1.4202762977,Solved
Z@OLIageAC_ls?x?A@GSHGD_A@GoOH?_cBa`p?Iah?ITH?@?WU_?D@L?_SGW,27,92,7,9.9419067497,2.9419067497,1.4202723928,Solved
Z@O\M_geAC_ls?x?CAoE@`IChAI?gGd@CCaQE@S?AP@?@Igi??b?koAG?@IW,27,92,7,9.9418987285,2.9418987285,1.4202712469,Solved
ZHoWC_JSdHsOPPh_?a_sOo?K?tGQBC`@?j???Cay`G?cOPO@ODB??{IG@?{?,27,92,7,9.9418499096,2.9418499096,1.4202642728,Solved
ZHO\M_gC?D_hoCAoS?i_P@WcASLOOI@@GOBBiDCGDK_WcG_?SGJEA_O_aGX?,27,93,7,9.9418074364,2.9418074364,1.4202582052,Solved
ZHO\I_ge?FwchOs?A?_FB?AwD_G?UE?@KJ?IGDOWCgKGaACCGAR?AHDT?AOW,27,92,7,9.9417880777,2.9417880777,1.4202554397,Solved
ZHOHGageA??lt?A?wg?`R?secHICI?DT?gCg@CCw`?L?AgHiQ?`oo?D?ZG@?,27,93,7,9.9417849475,2.9417849475,1.4202549925,Solved
Z@OWG_JOdHs?PPATYO@?FcGChOnI?Co__?cDs?OHCCP?E_Q?AWRAQCBGO`?W,27,91,7,9.9417845258,2.9417845258,1.4202549323,Solved
ZHOLM?geAC_lA?S`?YTGCCwDC?c?KWQQg_OB?G[K_KGqdO??[p?EA?cg?DDG,27,92,7,9.9417374751,2.9417374751,1.4202482107,Solved
Z@O[MagGa`PBG@PGbOF?@eCOAaW_a`AGKCGh@SCADCD`XOOG@WD_AgSGa?_W,27,93,7,9.9417096777,2.9417096777,1.4202442397,Solved
ZHoWK_@CdHsO@O_?dG?HjOgOWKHEAKG?C?QhOROMCCgA?CRICaPOL_@ASKG?,27,91,7,9.9417067351,2.9417067351,1.4202438193,Solved
ZHO\MagC?@c`ODAsGP?JDEaa?Sc_F@O_eCI@IQ@aG_?q?i@?PIIOg@P_CHd?,27,94,7,9.941696878,2.941696878,1.4202424111,Solved
ZHO\Mag??DchoDE?_EE?QO@WOIGH_hO@gBOH?oWdO_OaCQDa@H??oOpg`?EO,27,92,7,9.9416450088,2.9416450088,1.4202350013,Solved
ZHOOK_JCdHSOOPgCBPAIBB?o?[]`?HC?sLS@jC_Ec?G@@WH?OGdOLA?_C[D?,27,93,7,9.941609816,2.941609816,1.4202299737,Solved
ZHOXI_BHEC?J@H_c?H\H@s?ahA?po?_Ig?oh?oEcoC@`Od?p??h?M@BD?gAW,27,93,7,9.9413869965,2.9413869965,1.4201981424,Solved
ZHoOC_JSdHsOPPh_@AI`HOQGWAG?akK?S_a`BP?gSS_?AGb@HA`o_@GcGCGg,27,93,7,9.9413043483,2.9413043483,1.4201863355,Solved
ZHO\I__e?Foc`Os?@WaD_??|ASG@DGo?ed?HGB_OGAc_EKEsAA_GBoO@??`w,27,92,7,9.9412753659,2.9412753659,1.4201821951,Solved
ZH?\EagCADch_DAs?C_c@ISFC?g@EmGA_WI`QcG_NC?A@@JADDAh??gg?[?g,27,94,7,9.9412619765,2.9412619765,1.4201802824,Solved
ZHO[MagCADchoDC__KHC`aASjO?BA?_HJ??RgAG?s?@`?QY@?JH?LOAg_@WG,27,91,7,9.9412493747,2.9412493747,1.4201784821,Solved
ZHO\M_gaAC_lsG?IT?_Ck?OCJB@G_W`PF?@PCkAHGSP?A?h?O[de@Q@G_L?_,27,94,7,9.9410985355,2.9410985355,1.4201569336,Solved
Z@OLMageA?chc@Og_hG?H?ccDgN??ih?O@PAOgCLGOPB?CR?DPPAaCWC?SAO,27,91,7,9.9410963145,2.9410963145,1.4201566164,Solved
ZHOX?_J@Cc@JhHscTAAM@Oo@?w??JWO?gOQHGICkM?DRA@A?QwOOH?Bs_@GG,27,93,7,9.9410809021,2.9410809021,1.4201544146,Solved
ZHO\M_ge?F?_?dIBO_G`GOAMCbGBD?AgOY?FOcSa`DACGU?a@AFhACoGB_C_,27,94,7,9.9410677275,2.9410677275,1.4201525325,Solved
Z@OWG_JOdHs?PPATYO@?FcGChOnI?Co__?cDs_OHCCP?E_Q?AWRAQCBGO`?W,27,92,7,9.941055102,2.941055102,1.4201507289,Solved
ZHOP?_J@Cc@JhHscSAAM?OMA_CWE_AHHCGHE??mKo?CgwCDjO?CE?h_?FA@W,27,93,7,9.9410302704,2.9410302704,1.4201471815,Solved
Z@O[M_gWadPBGP`?_EHIHE?GCqGsCD?OS@p@o?Hm@Co?@IoE_?J@PGOcO@Ag,27,93,7,9.9410119624,2.9410119624,1.4201445661,Solved
Z@O\M_geAC_lsG@IT@?Ck?O[gEG`OOC?K@@pXC?a_JAW_?si?SO?KAP?WOBW,27,93,7,9.94100468,2.94100468,1.4201435257,Solved
Z?O[Ma_C?@_hoDAsI@DGBW_@QcSO?WHFCjI?AHI??_bdOc@CGq@HS?cW@?@W,27,91,7,9.9410021065,2.9410021065,1.4201431581,Solved
ZHO\A_ge?FWchOOEqCGOK?oMcGOdA_AgKGI``AA`AG@bOG@OGBHO?KT?q?@W,27,93,7,9.9409986752,2.9409986752,1.4201426679,Solved
ZHO\I_ge?Foc`Os?@WaD_??|ASG@DGo?ed?HGB_OGAc_EKEsAA_GBoO@??`w,27,93,7,9.9409381625,2.9409381625,1.4201340232,Solved
ZHOXK_J??C@IhHscTAAI_CAk@IE?GPGAKYOE?IKW@BKGj?@sK@?iACA?O`Gw,27,93,7,9.9409100144,2.9409100144,1.4201300021,Solved
ZHoWK_JO`Hc?PPc_iC_Qih?IOS??QPCCkJCA_AGY@?wbAPA@@?a?qH@cEGCO,27,92,7,9.940878928,2.940878928,1.4201255611,Solved
ZHoWK_JO`Hc?PPc_iC_Qih?IOS??QPCCkJCA_AGY@?wbAPA`@?a?qH@cEGCO,27,93,7,9.940869129,2.940869129,1.4201241613,Solved
Z@?XK_JhMcT?SDXOYCAIGAEOA?wOUKCCrG?CGGCHA?F?`_bCHOWQS?@_OTAG,27,92,7,9.9408210801,2.9408210801,1.4201172972,Solved
Z@O\M?geAC_lsGw??AwF@eACdG?f?BG__GBU??JosI?wC?`GD?L@Qo?_?DWg,27,94,7,9.9407273224,2.9407273224,1.4201039032,Solved
ZHOKMagCADchoDE__kHC`@AFCP??GgFCUgOGO_GgoGga_OS?WQDGAGRR?@OG,27,93,7,9.9407245063,2.9407245063,1.4201035009,Solved
ZHOWC_JHMc@JgGsCTOAI@?@vE?IAc@OOS?_Te_?gAR@?QQHHGAEC@H`_owC?,27,94,7,9.9406771661,2.9406771661,1.420096738,Solved
ZHoGG_JSdHsOP@c_wg?Qg?GkhQ??O]E?C?saG?cWoP?gW?PH?QH?H@Qq_?Ag,27,91,7,9.9406249826,2.9406249826,1.4200892832,Solved
ZGOGM_JHIc@BhGocTO?_FiA?C?G?TMcGG@OZoGD?EKGAA@RHPC@?IX?e?gQ?,27,91,7,9.9406126471,2.9406126471,1.420087521,Solved
ZHoGG_JSdHsOP@c_wg?Qg?GkhQ??Q]E?C?saG?cWoP?gW?PH?QH?H@Qq_?Ag,27,92,7,9.940566241,2.940566241,1.4200808916,Solved
ZGoXA_JHEc?JH@Sc@G\HHscaF?@oGG@pGC?B_GoG?pGf??I?OEJ_Go?g?_Dg,27,92,7,9.9404782217,2.9404782217,1.4200683174,Solved
ZHO\M?_CAC_lsGEQT?_EdPKWGo@GAkOgC?gPCoBGIDHO?gcS_?RIC_DOD?OW,27,94,7,9.9404691416,2.9404691416,1.4200670202,Solved
Z@O\M_gaAC?lsGx??AoF@eAD_OGda?IPMg?P?@`g?u_CGDAEAWC?`@Ige??g,27,93,7,9.9404566961,2.9404566961,1.4200652423,Solved
ZHOHI_geA@_`c@Oc_KMG@e@GBa[UG?ST?_SDCASdI?Ayc?C?CgBHAQ__[a?O,27,93,7,9.9404436439,2.9404436439,1.4200633777,Solved
Z@O[Ma_Oa`?@HPe@?@[ocGpDC_gJ`@SOC?RDw@?hQh?BSCAOgSA_D@P?`@CW,27,94,7,9.9404080062,2.9404080062,1.4200582866,Solved
ZHoWC_JSDHsOPPh_?E[cC?BHC?W@iHO@DD?Xs_A_E_I@AX?CH?J?q@PD?EAW,27,94,7,9.9402836429,2.9402836429,1.4200405204,Solved
Z@OWMagWadPBGpP?_EHGHE?IcGG`_?OCma@@AQGm?CogOco@[AGC?OR_WJO?,27,93,7,9.9402824935,2.9402824935,1.4200403562,Solved
ZHoWK_JSCHcOPP?TC_ICPgcAAA_Qgi`AW_IBhGCA?AP`H_`E?u??cGLqCc@?,27,94,7,9.9402702871,2.9402702871,1.4200386124,Solved
ZHOWK?HhMcT??t@JA?TS@g_POaGIPO?gkX?H?hGI?Ecw_CCGQ@DEc?AgGKGG,27,93,7,9.9402416607,2.9402416607,1.420034523,Solved
Z@?[MAgWadPBHPIoAAIHHo?gI?]oC@IPGPo?@CA@C?d_?h[CW@Dq?GA_?WeG,27,93,7,9.9402374058,2.9402374058,1.4200339151,Solved
ZHOKMageAC_di?O@_KOCbIPCQ`E_G_?PSDQD`AJ?hAA?HOpHCOPO`GIB??AW,27,92,7,9.9402018442,2.9402018442,1.4200288349,Solved
ZH?[MagEAC_daAS?_kOCbHOci?__OYD_FC?QAQOASGCCGoK?KRBc@DSSACB?,27,92,7,9.9401197791,2.9401197791,1.4200171113,Solved
ZHO\MagEA@C_oDE??eE?JAR?DHE?BODgKQa[?awDO?G__PHCB?aGSCD_WK?o,27,93,7,9.9401085007,2.9401085007,1.4200155001,Solved
ZHO\I_ge?FocsGEBCI_GFS`?cGM?AGCgcHAD_WCACa@_KBPhA?@A?hS_?DUO,27,94,7,9.940102595,2.940102595,1.4200146564,Solved
ZHO\M_ge?Focs?@SC@wDEODEW?g?OhOCSB_`OC?g?QIi?GSh??B?WaC`O_@g,27,91,7,9.9399424995,2.9399424995,1.4199917856,Solved
ZHO\I_ge?FW_oGABCaWcE?XMD@??wlO?FOG_?k@GAKAcB@`C?qSPGCP@W?SW,27,94,7,9.9399401877,2.9399401877,1.4199914554,Solved
Z?O\E_Ge?FoCO?HSd@qdBKG__S?sKCGO}CaCOBOJGg??GDTAo`APg@@U??AW,27,93,7,9.9399211728,2.9399211728,1.419988739,Solved
Z?O\E_Ge?FoCO?HSd@qdBKG__S?sKCGO}CaCOBQJGg??GDTAo`APg@@U??AW,27,94,7,9.9399188388,2.9399188388,1.4199884055,Solved
ZGOXA_JhMcP??tE?__a@B`oE_@aHCG_gSHGT_oWT_?D?c_@GAcDSc@@@?D@W,27,91,7,9.9399037093,2.9399037093,1.4199862442,Solved
ZHO\MagEA@c_oDE??eE?JAR?DHE?BODgKQa[?awDO?G__PHCB?aGSCD_WK?o,27,94,7,9.9398910174,2.9398910174,1.4199844311,Solved
ZHOXA_JgMcT??TE?_ha@B`oEQ?aHCG?YEh?PACBTHA?_@PD?cW`PC@PA?aAW,27,93,7,9.939875925,2.939875925,1.419982275,Solved
ZHOXA_JgMcT??tE?_ha@B`oEQ?aHCG?YEh?PACBTHA?_@PD?cW`PC@PA?aAW,27,94,7,9.9397589896,2.9397589896,1.4199655699,Solved
ZHO\I_geA@_he@?_cHKOH?{BC_cJ?@?iGAIRSGSDG?O_O_Q?S@JEA?RG?JOG,27,91,7,9.9397472325,2.9397472325,1.4199638904,Solved
ZHO\I_geA@_he@?_cHKOH?{BC_cJ?@?iGAIRSGSDG?O_OcQ?S@JEA?RG?JOG,27,92,7,9.9397049619,2.9397049619,1.4199578517,Solved
ZHO\M__e?Fgcs?GO@@WV?pGG?JX?ha??KCb@Aw?S?@aCA_f@CoEAAAgaOg?G,27,91,7,9.9397042656,2.9397042656,1.4199577522,Solved
Z@OSM_GWad[?IO?\RA?CFXGE?YM`?_SGK_G`@L_@AOA_[_C@?wba?QK@_A`_,27,92,7,9.9396359844,2.9396359844,1.4199479978,Solved
Z@O[Ea_Wad?@GOe@Y?`U@@KSAb_QoM?COcCBA_iKGs_G?GBHP@P@`_`BE_G?,27,92,7,9.9396055352,2.9396055352,1.4199436479,Solved
ZHO\M__e?Fwcs?GO@@WV?pGG?JX?ha??KCb@Aw?S?@aCA_f@CoEAAAgaOg?G,27,92,7,9.9395854741,2.9395854741,1.419940782,Solved
ZHO[MagCADchoDC__KHC`aASjO?BA?_HJ??RhAG?s?@`?QY@?JH?LOAg_@WG,27,92,7,9.9395474279,2.9395474279,1.4199353468,Solved
ZHO\M_geAC_LoGi@?IDGP?_xCSMH@?SD?@HBC@EoD?HaDGgA?EHHS_Aa?s@O,27,94,7,9.9395099059,2.9395099059,1.4199299866,Solved
ZH?[MagEAC_daAS?_kOCbHOci?__OYD?FC?QAQOISGCCGoK?KRBc@DSSACB?,27,92,7,9.9394778113,2.9394778113,1.4199254016,Solved
ZHO\MagC?DchoDE?_eE?QO?WOIGH_hO@gBOH?oWcO_OaCQDa@H??oOpg`?EO,27,92,7,9.939459616,2.939459616,1.4199228023,Solved
ZHO\I_geA@_he@?_cHKOH?{bC_cJ?@?iGAIRSGSDG?O_O_Q?S@JEA?RG?JOG,27,92,7,9.9394471256,2.9394471256,1.4199210179,Solved
ZHO\M_gEADc`e@?g_hKo@O__@cLG_GAIc?ohs?PI?cg?W?T`G?QI?GD_Aj?_,27,92,7,9.9394225519,2.9394225519,1.4199175074,Solved
ZGOXA_JhMcP??tE?_`a@B`oE_@aHCG_gSHGT_oWT_?D?c_@GAcDSc@@@?D@W,27,92,7,9.9393729823,2.9393729823,1.419910426,Solved
ZHO\I_geA@_he@?_cHKOH?{bC_cJ?@?iGAIRSGSDG?O_OcQ?S@JEA?RG?JOG,27,93,7,9.9393501231,2.9393501231,1.4199071604,Solved
ZHOXI__e?EwchOs?@@wFaeg?Wg?B`ACCK?CX@AOgCkG`KGDg?KSPAA@s??sG,27,94,7,9.939258994,2.939258994,1.419894142,Solved
ZHOKMageAC_di?O@_KOCbIPCQ`E_G_?PSDQD`AJ?hAA?HOpHCOPO`GIB?AAW,27,93,7,9.9391696785,2.9391696785,1.4198813826,Solved
ZHO\MagC?DchoDE?_EE?QO?WOIGH_hO@gBOH?oWdO_OaCQDa@H??oOpg`?EO,27,92,7,9.9391420082,2.9391420082,1.4198774297,Solved
Z@O[M_GWad[_IO?\RAACEHWECq@OAGGTCBc@c?Cg?VOaO_PAEADG?LGwC?Gg,27,94,7,9.9391302365,2.9391302365,1.4198757481,Solved
ZGO\A_ga?BoChOPA?[GsM@bBO?hIgIKW?G?gCkOLAABGEB@cA?hKDG?@?OiW,27,93,7,9.9390644142,2.9390644142,1.4198663449,Solved
ZHO\M_geAC_lsGgA?M?GBa@CABiCg_`O_c?h?WOh?S_ga?ha?GqC_AD`?wCG,27,93,7,9.9390577487,2.9390577487,1.4198653927,Solved
ZHOHI_geA@_`C@Oc_KMG@e@GBa[UG?ST?_SDCASlI?Ayc?C?CgBHAQ__[a?O,27,93,7,9.9389442096,2.9389442096,1.4198491728,Solved
ZHOWI_JGGc@JhHsCTOE?o@OMDW?OE\O?PQOBCGL?CIA_gEDoIAAG`?c_@WGg,27,94,7,9.9389227604,2.9389227604,1.4198461086,Solved
Z@OHMageEGGQAos_?eHOXWC_Oi@IIG`WOB?[G?gQ?_Daco@`?FAA?OL?WCGW,27,92,7,9.9387215378,2.9387215378,1.4198173625,Solved
ZHO\M_gEAC_LsGi??Y??NhACGCiH__EeIOGEoD??@?R__{@@IWC?_@`@GACG,27,90,7,9.9386888987,2.9386888987,1.4198126998,Solved
Z@OLMagEADchE@?_cHKo@?_cDoN?CGh?EGDDOHSBG?_?QSJCAAi?SQQWaD??,27,92,7,9.9386134068,2.9386134068,1.4198019153,Solved
Z@O\M_?e?FG_Sg?tD@sHBgH?GBGoOpJ_A?CFOED@R?@{@?_@CaB??GtICGCG,27,92,7,9.9385695894,2.9385695894,1.4197956556,Solved
ZHO\M_gEAC_LsGi??Y??NhACGCiH__EeIOGEoD??@?R__{@@IWC?_@`DGACG,27,91,7,9.9385319781,2.9385319781,1.4197902826,Solved
