g6,n,edges,alpha,theta,gap,ratio,status
THO\M?geA?_laAS@_cOCbHOe?gGfO@?bGWCS,21,59,6,8.0938361615,2.0938361615,1.3489726936,Solved
THO\M?geAC_lSGEQY?_GcG?[IEKHOGF_O_@r,21,61,6,8.0938078443,2.0938078443,1.348967974,Solved
THoWC_JSdHsOP@h_?EWO@POCBIO`E_QgFO?d,21,60,6,8.0937950328,2.0937950328,1.3489658388,Solved
THoWM_JSd@sO?@HSgcOsC_?SGSGIOlC@COcH,21,59,6,8.0937920033,2.0937920033,1.3489653339,Solved
THoGG?JOcHsOATs_wg?`HgSCZ??ig@@DD?GT,21,59,6,8.0937815985,2.0937815985,1.3489635998,Solved
TGOWC_JHMc@JhGsCTOAI@?@VE?HU?O__KAF@,21,58,6,8.0937620093,2.0937620093,1.3489603349,Solved
THoWE_BSDHcOACs_ccS?hEGC@LKC`HECPCcA,21,59,6,8.093761274,2.093761274,1.3489602123,Solved
THO[M__e?Fwcs??O@@TG@SgSgJ?EHG@cca@_,21,58,6,8.0937504234,2.0937504234,1.3489584039,Solved
THoWC_JSdHsOP@h_?EWOHPOCBIO`E_QgEO?h,21,60,6,8.0937362347,2.0937362347,1.3489560391,Solved
TGOWK_JScHsOPPs_CCOOZaCG`HIE?o`GEgQ@,21,60,6,8.0937329471,2.0937329471,1.3489554912,Solved
THOXM_B`KcT??p@JW?Gp@AE_d?Y?WH?e?Q?j,21,58,6,8.0937245046,2.0937245046,1.3489540841,Solved
THOKMa_EADchoDC__kHC`aATS_OVC@G_U?CD,21,60,6,8.0937236046,2.0937236046,1.3489539341,Solved
THoWA?JOdHc?ATs_SW?HhP`?WOK`COM?C?HT,21,57,6,8.093713023,2.093713023,1.3489521705,Solved
T@OWC_J@Ec@JhHsCT?A_dXO?_OCS?yM?G?Dh,21,57,6,8.0937053325,2.0937053325,1.3489508888,Solved
THoWK_GSdHsO?Tc??ehCEOBQO_XGCGU?TA`A,21,58,6,8.0936948441,2.0936948441,1.3489491407,Solved
T@OWC_J@Ec@JhHsCT?A_dXO?_WCS?yM?G?Dh,21,58,6,8.0936910126,2.0936910126,1.3489485021,Solved
T@ODKAgeA?_lt?Aoch?@bs@DR?RI_?@QCGED,21,58,6,8.0936852851,2.0936852851,1.3489475475,Solved
TGOXA_J?M_?JSChHsa@o_A@jA?WED_HOU`O@,21,58,6,8.0936565711,2.0936565711,1.3489427619,Solved
THOWE_JHAc@JhHScTO@M???{?wKcGK?O`C?J,21,58,6,8.0936412373,2.0936412373,1.3489402062,Solved
T@oWE_JSd@sO@HH_WOOAiE?M?RGMOQGWG_?r,21,59,6,8.0936294551,2.0936294551,1.3489382425,Solved
THO\M_geAC_lsGI??YWBQ_@PCOWs?O?KKcG`,21,59,6,8.0936212281,2.0936212281,1.3489368714,Solved
THO[I__e?FwcaWsATG?Cc?@[C`os?H?[CDoH,21,60,6,8.0935986434,2.0935986434,1.3489331072,Solved
THOXK_J?Mc?JhHsCT?AI_CGGADLO_G?ThB?J,21,59,6,8.0935938096,2.0935938096,1.3489323016,Solved
THO\I__e?FwcaWsATG?Cc?@[Y?HGSGJ_O?Dq,21,60,6,8.0935928244,2.0935928244,1.3489321374,Solved
THO\M?geAC_lsGEQY?_GcG?[GEKHOGF_??@r,21,59,6,8.0935859305,2.0935859305,1.3489309884,Solved
THO\I_ge?FWchOOEaSIGo_WSY?G?DlOO?@S`,21,60,6,8.0935786282,2.0935786282,1.3489297714,Solved
THO[I__e?FwcaWsATG?Cc?@[?`os?X?[CDoH,21,60,6,8.0935735317,2.0935735317,1.3489289219,Solved
THOLA__e?FwcaW_?BO`IbDGOAUHQAM@@CSI@,21,59,6,8.093563894,2.093563894,1.3489273157,Solved
THoGG?JOCHsOADs_wg?`HhSCZ??ig@@DD?GT,21,58,6,8.093554691,2.093554691,1.3489257818,Solved
THOGK_JOdHsOPOATYOH@EaCCOMKo_aE?K?ch,21,60,6,8.0935393059,2.0935393059,1.3489232177,Solved
THOXC_J?Mc@JhHsCTAAI_C?cADGHOLO_TB?g,21,59,6,8.0935334151,2.0935334151,1.3489222359,Solved
THOWE_JHAc@JhHScTO@M???{?wKc?K@O`C?J,21,58,6,8.0935063981,2.0935063981,1.348917733,Solved
T@O\I?ge?Fwc`OOGq@GAiA_K_UHOSa_?SD_D,21,58,6,8.093503281,2.093503281,1.3489172135,Solved
THOXC_JhMcD??t@JI?XO@?JDD?KS?MKG??PR,21,58,6,8.0934998215,2.0934998215,1.3489166369,Solved
THoWC_JSdHsOPPADQ?@?FPGCf??@FIAR?Q?J,21,58,6,8.09349714,2.09349714,1.34891619,Solved
THO\MagC?DchoDE_wA?BBPAEg?G_SgF_G?Dh,21,60,6,8.0934843583,2.0934843583,1.3489140597,Solved
THOXK_J?Ec@JhHsCTAAI??AkADII_DO?SO_t,21,59,6,8.093474188,2.093474188,1.3489123647,Solved
THO\M?geAC_lsGEQY?_GcG?[GEKHOGF_?_@r,21,60,6,8.0934726762,2.0934726762,1.3489121127,Solved
THO\EagE?DchoD?__MMG@CAU_OIGPGSGC@`T,21,59,6,8.0934645666,2.0934645666,1.3489107611,Solved
THOXMagE?DchoDA_wa?BBPAEg?G_SgF_??Db,21,59,6,8.0934629342,2.0934629342,1.348910489,Solved
THOXI_JhKcT??t?HY?XOPOCOD@OHGq?SMY?G,21,59,6,8.0934409116,2.0934409116,1.3489068186,Solved
THOXG_J?Mc@BhHsCTAAI_C?kADII_GEIAg?B,21,58,6,8.0934391433,2.0934391433,1.3489065239,Solved
THOWK_J?Mc@BhHsCTAAI_??kADII_GEJAg?B,21,58,6,8.0934373918,2.0934373918,1.348906232,Solved
THOWE_AGMcT?pG?Ewa?sA?t_f@?`HGJI?_GJ,21,58,6,8.0934192771,2.0934192771,1.3489032129,Solved
THO\M?geAC_lsGEQY?_GcG?[IEKGOGF_??@r,21,59,6,8.0934175464,2.0934175464,1.3489029244,Solved
THOXK_J?Mc?JhHsCTAAI_C?gADLO_AE?S?hp,21,59,6,8.0934096443,2.0934096443,1.3489016074,Solved
THOWMagEEGGUAqo_?gD?LGUQaO_`EGO?sOg`,21,59,6,8.0934089876,2.0934089876,1.3489014979,Solved
THOW?_JhMcT??t?JA?\S@OOSEC_s_PAONCA@,21,58,6,8.0934069297,2.0934069297,1.3489011549,Solved
THOXK_J?IC@JhHsCD?AI_C?mgWAI`CCGS?ho,21,58,6,8.0934023849,2.0934023849,1.3489003975,Solved
THO\EagE?DchoDE_ga?BBPAEg?G@BG_SgBOI,21,59,6,8.0933961707,2.0933961707,1.3488993618,Solved
THOWI?JSCHsOAT@OYCKe?ABU_a@?TcOaCQ?L,21,58,6,8.0933854721,2.0933854721,1.3488975787,Solved
THO\M?geAC_lsGEQW?_IcG?[GEKHOGF_?_@r,21,60,6,8.0933668085,2.0933668085,1.3488944681,Solved
TGOWM_JOd@sOATc??ehCESH?wOCGCQCQC@?t,21,57,6,8.0933569216,2.0933569216,1.3488928203,Solved
T@OW?_JScHsOPPs_CCWAYaCGbGLOcA_?nd??,21,58,6,8.0933537177,2.0933537177,1.3488922863,Solved
THoOK_JOd@cOPPADYOHHA_DCWIGE?H@DTCKA,21,58,6,8.0933534361,2.0933534361,1.3488922393,Solved
T@OWC_JhMcT?SdXOY??QoG_KCkGCBiM?AGAB,21,59,6,8.0933510536,2.0933510536,1.3488918423,Solved
T@O[CagWad[_IQ?\OaQ_BApDF_?sADG?_?ON,21,60,6,8.093335781,2.093335781,1.3488892968,Solved
THOLI__e?FwcaW_ABO`IbDGOAUGQAM?@CSI@,21,59,6,8.0933329217,2.0933329217,1.3488888203,Solved
THoWK_JS@HS?_AE@ggHSD?VFQ?H@`?Eq?CEF,21,59,6,8.0933196449,2.0933196449,1.3488866075,Solved
THO\M?geAC_lsGEQY?_Ic??KBo?OKX?BiCgG,21,59,6,8.0932952464,2.0932952464,1.3488825411,Solved
THoWC_JScHsOPPATGX@@E_?Ka@MK?_@gSWAd,21,60,6,8.0932938253,2.0932938253,1.3488823042,Solved
THoWC_BSDHcOPPc_cCGQX_CHE?WM`@OAUOcD,21,59,6,8.0932929166,2.0932929166,1.3488821528,Solved
THoOC_JSdGsOPPATGX@@Ec?Ke@MK?_ODG?cJ,21,59,6,8.0932847551,2.0932847551,1.3488807925,Solved
T@ODKAgeAC_lt?Aoch?@bs@DR?RG_?@QCGED,21,58,6,8.0932816468,2.0932816468,1.3488802745,Solved
THOXK_J?EC@JhHscT?EG_?I[Ow@Q_OC?lDO_,21,59,6,8.0932790331,2.0932790331,1.3488798389,Solved
THOXMagE?DchoDE_wa?BBPAEg?G_SgF_??Db,21,60,6,8.0932787147,2.0932787147,1.3488797858,Solved
T@OWC_J@Ec@JhHsCT?A_dXO?_wCS?yM?G?dg,21,59,6,8.093270551,2.093270551,1.3488784252,Solved
THO\I_ge?EwchOs?D@_FB?Ip?OS_@W@QGBCH,21,59,6,8.093269308,2.093269308,1.348878218,Solved
THOXK_J?Ec@JhHsCTAAI_CGGADLO_AI?S?It,21,59,6,8.0932640808,2.0932640808,1.3488773468,Solved
THOWK_JOdHcO@PATSOMHAe@?Oa`?csS?L@G`,21,59,6,8.0932629479,2.0932629479,1.348877158,Solved
THOWE_J@Mc?Bh@ocTA?M@CHSJCD?_goID?Ak,21,59,6,8.0932623417,2.0932623417,1.348877057,Solved
THOX?_I@Cc@BhHscTAAM@SKAh??E@O@IhCGB,21,57,6,8.093261739,2.093261739,1.3488769565,Solved
THO\I__e?FwcS??p_@sHC?sMH?_@CWoQccPA,21,59,6,8.0932568214,2.0932568214,1.3488761369,Solved
THoGG?JOdHsOADs_wg?`GhSCZ??ig@@D@?GT,21,58,6,8.0932553421,2.0932553421,1.3488758903,Solved
THO\I_ge?FwcS??p_@sHC?sMH?_@CWoQccPA,21,60,6,8.0932507926,2.0932507926,1.3488751321,Solved
THoWE_BSDHcOADs_ccS?hE?C@LKC`HECPCcA,21,59,6,8.0932459171,2.0932459171,1.3488743195,Solved
THOWE_J@Mc?Bh@ocTA?M@CHSJCD?_goAD?Al,21,59,6,8.093234853,2.093234853,1.3488724755,Solved
T@?TM?geAC_lCGAQgaUHAI@KBAK`OH?JFGA@,21,58,6,8.0932327459,2.0932327459,1.3488721243,Solved
THoWE_JSdHs?@Hh_WOOAaE?KBKHO@aKGOO`B,21,59,6,8.0932238774,2.0932238774,1.3488706462,Solved
TGoWK_HSdHsOPP_?b@`OaPGXOd@E@K?_Sq_@,21,59,6,8.0932127835,2.0932127835,1.3488687973,Solved
T@OLE_geAC_lcGx??KHGdC`ISG_N_A??{IF@,21,60,6,8.0932109935,2.0932109935,1.3488684989,Solved
T@OLEageAC_ht?x?@WG@d@oCgIGhPB?gSODC,21,60,6,8.0932054823,2.0932054823,1.3488675804,Solved
THoWK_JS@HSO_AE@ggHSC?VFQ?K@`?Eq?CAF,21,58,6,8.0932040808,2.0932040808,1.3488673468,Solved
THOWK_HhMCT??t@JI?\S@OOOAcgooU`??cGD,21,59,6,8.0932033972,2.0932033972,1.3488672329,Solved
THOWG_JScHsOPPS_CCOOZaCG_HMI?dU???SF,21,58,6,8.0932029644,2.0932029644,1.3488671607,Solved
THOWK_JOdHcOPPATSOMHAe@?Oa`?csO?L@Gg,21,59,6,8.0931980667,2.0931980667,1.3488663445,Solved
THO\M_geAC_lsGI??YWBQ_@PCOWs?O?MKcG`,21,60,6,8.0931906041,2.0931906041,1.3488651007,Solved
THOWM_JhMCT??d?IG?XQEP@OWWLC@K`COCK`,21,59,6,8.0931775562,2.0931775562,1.348862926,Solved
THoWC_JSdHsOPPh_?AY`HOQ?_?gI_kcCGG@J,21,59,6,8.0931766803,2.0931766803,1.3488627801,Solved
T@OXK_JhEcT?SDXOYC?O`@RDBCO@QHO?SABP,21,59,6,8.0931751462,2.0931751462,1.3488625244,Solved
THOXM_ge?FW_oGABCaWcE?XLCW?o[D??KBp@,21,60,6,8.0931749927,2.0931749927,1.3488624988,Solved
THOXC_J@Cc@Jh@scTAAM@OM?J?G@U_??KOc`,21,57,6,8.0931726415,2.0931726415,1.3488621069,Solved
TH?WE_J@Mc?BhHocTA?M@CHSJCD?_goAD?Al,21,59,6,8.0931700818,2.0931700818,1.3488616803,Solved
THO\MagE?DcH_DA?_MMG@CATAAi_Q?OGkD_H,21,58,6,8.0931674954,2.0931674954,1.3488612492,Solved
THoWG_HScHsOPPATQO@@FO_DCcdA_GoCS_H`,21,59,6,8.0931670979,2.0931670979,1.348861183,Solved
THO\I_ge?DWch?OAaSKQ??Fc_TOQDGJaB?GB,21,59,6,8.0931670754,2.0931670754,1.3488611792,Solved
THoWK_JS@HS?_EE@ggHSC?FFQ?L@`?Eq?CEF,21,59,6,8.093161148,2.093161148,1.3488601913,Solved
TGOWM_JOdHsOATo_cCKO`CBSOaQGGGE?UWO@,21,58,6,8.0931566991,2.0931566991,1.3488594499,Solved
THoWC_JSdHsOP@h_?EGOHPoCBIO`Ec_@GGSB,21,59,6,8.0931487172,2.0931487172,1.3488581195,Solved
T@O\I_ge?Fwc_OOGq@GAiA_K_UHOSa_?SD_d,21,59,6,8.0931393719,2.0931393719,1.348856562,Solved
TH?XI_JhMcT?C_IA?BqHMq?_B@?`@QOcID@B,21,59,6,8.0931390759,2.0931390759,1.3488565127,Solved
THoOM_JO`HSO_EA__Hg`DhKOO\?o`?IKEA?U,21,59,6,8.0931377109,2.0931377109,1.3488562851,Solved
THoWC_JSdHsOP@h_?EGOHPoCBIO`E_QgEO?c,21,59,6,8.0931326026,2.0931326026,1.3488554338,Solved
THO\I?ge?FOchO?gr@IGa?t?_?}`??OSs?\C,21,59,6,8.093131944,2.093131944,1.348855324,Solved
T@O\M_geAC_ksGw?@GOCj@IYc?_BQI??w?UB,21,59,6,8.0931316389,2.0931316389,1.3488552732,Solved
THO\M?geAC_lsGEQW?_IcG?[IEKGOGF_?_@r,21,60,6,8.0931296367,2.0931296367,1.3488549395,Solved
TGoWK_HOdHoOPP__B@`OaPGXOd@E@K?_Sq_@,21,57,6,8.0931240001,2.0931240001,1.348854,Solved
THO\M?geAC_lsGEQY?_GcG?[IEKGOGF_?_@r,21,60,6,8.0931239889,2.0931239889,1.3488539981,Solved
TGoWK_HOdHoOPP__b@`OaPGXOd@E@K?_Sq_@,21,58,6,8.0931066792,2.0931066792,1.3488511132,Solved
T@?WC_JhMcT?SdXOYC?QoG_KCkGCBiM?AGAB,21,59,6,8.0931017629,2.0931017629,1.3488502938,Solved
THoWK_JS@HSO_AE@ggHSC?VFQ?G@`?Eq?CEF,21,58,6,8.0930991326,2.0930991326,1.3488498554,Solved
THOXK_J?Mc?JhHsCTAAI_C?k?DLO_G@PgB?I,21,58,6,8.0930986997,2.0930986997,1.3488497833,Solved
TGoWK_JS@HSO_CE@ggHUC?FNQ?H@`GEq@CE@,21,59,6,8.093076136,2.093076136,1.3488460227,Solved
THOWG_JScHsOPPATWOH@Da_COalGAIAOOGOR,21,59,6,8.0930672998,2.0930672998,1.34884455,Solved
THOXK_J?Mc@JhHsCTAAI?C?cADII_?@Pgg?J,21,58,6,8.0930596225,2.0930596225,1.3488432704,Solved
THOWK_JOcHsOPPATWOH?De_COqdGAI?OSHOP,21,59,6,8.0930422014,2.0930422014,1.3488403669,Solved
THOXC_J@Cc@Jh@scTAAM@OM?JAG@U_??KOc`,21,58,6,8.0930395237,2.0930395237,1.3488399206,Solved
THOXK_J?AC@JhHscD?AI_CAmgWAI`CCGC?`t,21,59,6,8.0930363226,2.0930363226,1.3488393871,Solved
THOXK_BhKcT??t?HY?XOPOAoCcWIAa?oMI@@,21,59,6,8.0930333552,2.0930333552,1.3488388925,Solved
THOW?_JhMcT??t@JI?\S@OOOEC_s_PAONCA@,21,59,6,8.0930209181,2.0930209181,1.3488368197,Solved
TGOWM_HOdHsOASS??eh?EeCCB@I`Gc?DKq_@,21,57,6,8.0930129977,2.0930129977,1.3488354996,Solved
T@??K_JSdHsOISE_GcYWGY_AO_WIgUw???BF,21,58,6,8.0930034998,2.0930034998,1.3488339166,Solved
THoWE_BSDHcOACs_ccS?hEGC@KKC`HEC@CcB,21,58,6,8.0929874975,2.0929874975,1.3488312496,Solved
THoWC_JSdGcOPPATGX?@Ec?Ke@MK?_@gSGAd,21,59,6,8.0929854291,2.0929854291,1.3488309049,Solved
THoWC_JSdGcOPPATGX@@Ec?Ke@MK?_@gCGAd,21,59,6,8.092984123,2.092984123,1.3488306872,Solved
THOXM_B`KcT??p@JW?Gp@AEac?Y?WHOa?Q?j,21,58,6,8.0929833707,2.0929833707,1.3488305618,Solved
TH_OC_JSdHsOP@h_?EWo@POC@JOWgHUCBO?b,21,59,6,8.0929653985,2.0929653985,1.3488275664,Solved
THoWC_JSdHsOPPh_?AY`HOq?g?k_CGI_g?CJ,21,59,6,8.0929650574,2.0929650574,1.3488275096,Solved
THoWM_GSdHsO?Tc??ehCEOBQO_XGCGU?TA`A,21,59,6,8.0929574504,2.0929574504,1.3488262417,Solved
THO\M?geAC_lsGEQY?_GcG?[GEKHOGF_O_@r,21,61,6,8.0929567895,2.0929567895,1.3488261316,Solved
THO\M?geAC_lsGEQY?_GcG?[IEKGOGF_O_@r,21,61,6,8.092951162,2.092951162,1.3488251937,Solved
THOXK_J?Ec@JhHsCT?AI_CGKADLO_II?S?It,21,60,6,8.0929370003,2.0929370003,1.3488228334,Solved
THOWM_JhMCT??c?II?XQEP@OWWLC@K`COCK`,21,59,6,8.0929345099,2.0929345099,1.3488224183,Solved
THO\I__e?FWchO?E_]C_AIBK?aOCIKp?DCGD,21,58,6,8.0929297825,2.0929297825,1.3488216304,Solved
THOXK_I?Mc?JhHsCTAAI@?_W?IXOIMG_GO_J,21,58,6,8.0929090245,2.0929090245,1.3488181708,Solved
THoGG?JOdHsOATs_wg?`GgSCZ??gg@@DD?GT,21,58,6,8.0929089654,2.0929089654,1.3488181609,Solved
THOWK_JSDHsOPOs?CCOOZaCG?fIE?hSEA?Ob,21,59,6,8.0928688021,2.0928688021,1.348811467,Solved
THoWA_JOdHoOATs??EGCUPH?F?@?EWoHa_?w,21,56,6,8.092861065,2.092861065,1.3488101775,Solved
THO\I__e?FwcS??pc@sHC?sMH?_@?WoQccPA,21,59,6,8.0928392882,2.0928392882,1.348806548,Solved
THOXK_J?IC@JhHscT?AI_C?mgWAI`?CGSOgo,21,59,6,8.0928350118,2.0928350118,1.3488058353,Solved
THOWK_JHMC@JhHsCTOAI@?_qg?G@OicGG?Oj,21,59,6,8.0928321727,2.0928321727,1.3488053621,Solved
THO\M?geAC_LsGEQY?_IcG?[A@oOKLGOCBoH,21,60,6,8.0928257435,2.0928257435,1.3488042906,Solved
THoWC_JSdHsO@Ph_?AY`HOq?_?gIgKCCGW@J,21,59,6,8.0928106493,2.0928106493,1.3488017749,Solved
THOXM_JhMCD??tc?_ha@BI?WCIG@IKC?_OOJ,21,57,6,8.0928027536,2.0928027536,1.3488004589,Solved
THOWK_ISdHsOATs??ChCEaCNC?aIGO`?Kj?@,21,58,6,8.0927995237,2.0927995237,1.3487999206,Solved
THoGG?JOdHsOATs_wg?`GgSCZ??ig@@DD?GT,21,59,6,8.0927986247,2.0927986247,1.3487997708,Solved
THOXK_J?IC@JhHscT?AI_C?mgWAI`?CGSOgp,21,60,6,8.0927925105,2.0927925105,1.3487987517,Solved
THOWK_JHMC@JhHsCTOAI@?_qg?G@QicGG?Oj,21,60,6,8.0927850383,2.0927850383,1.3487975064,Solved
THO\I__e?FWchOOE_]C_AIBC?aOEIKP?DC?d,21,58,6,8.0927834715,2.0927834715,1.3487972452,Solved
T@?\G_gc?FWchOOA`WmQ?GFDAqCoOBQ_?C`J,21,59,6,8.0927691184,2.0927691184,1.3487948531,Solved
THOW?_JhMCT??t@JI?\S@OOSECgs_PAONC_@,21,60,6,8.0927678941,2.0927678941,1.348794649,Solved
THoWK_JSd@cOPPADYOHHA_CCWIGE?H@DTCKA,21,59,6,8.0927646379,2.0927646379,1.3487941063,Solved
THO\I_Ge?EwchOs??]@?Z?IpC?g`OGU?O?RB,21,58,6,8.0927625552,2.0927625552,1.3487937592,Solved
THoWK_JSCHsOPPATC?YcP_cH?c?OCc_AKd?E,21,57,6,8.09275833,2.09275833,1.348793055,Solved
T@O\M_geAC_lsGw?@GOCj@IYc?_BQI??w?UB,21,60,6,8.0927529026,2.0927529026,1.3487921504,Solved
THOLMa_eAC_dAAS`_mSGCDI@??|OGGV?G?PZ,21,60,6,8.0927445596,2.0927445596,1.3487907599,Solved
T@OWC_J@Ec@JhHscT?A_dX??_WCS?yM?G?dh,21,59,6,8.0927322347,2.0927322347,1.3487887058,Solved
THoWM_JO@HSO_EA__Hi`DgKOO\?O`CC?kDEA,21,58,6,8.0927317754,2.0927317754,1.3487886292,Solved
THOXK_J?Mc@JhHsCTAAI_?AkADDO?I`@GB?J,21,59,6,8.0927170589,2.0927170589,1.3487861765,Solved
THO\MagE?D?h_DA_Ga?BB_@WWI]_Q?JE?_OJ,21,58,6,8.092716109,2.092716109,1.3487860182,Solved
THOPG_JGMcT?pG?FwaAEAaCCBU@AAOo@gCkB,21,59,6,8.0927129227,2.0927129227,1.3487854871,Solved
THO\I_ge?FwcHOSAPG??M_Go_K_s?gDf@COW,21,59,6,8.0927060221,2.0927060221,1.348784337,Solved
T@O\M_geAC_ls??oT??HRODWGJ@I_Gd?W?Eb,21,59,6,8.0926962688,2.0926962688,1.3487827115,Solved
T@OWC_J@Ec@JhGscTOA_dXO?_WCS?yM?G?dg,21,59,6,8.0926933127,2.0926933127,1.3487822188,Solved
THOWM_JGMC@J`GscTO?`O?@wD?Y?d`CK_W?J,21,59,6,8.0926913012,2.0926913012,1.3487818835,Solved
T@OWC_J@Ec@JhHscT?A_dXO?_wCS?qM???Dh,21,58,6,8.092689887,2.092689887,1.3487816478,Solved
THOWK_ISdHsOATS??ChCEaCNCAaIG?`?kJ@@,21,58,6,8.092676471,2.092676471,1.3487794118,Solved
TGoXA_J@Gc@Jh@scUA?M@G@Q@OGHOQcCL?iO,21,58,6,8.0926399301,2.0926399301,1.3487733217,Solved
THOWC_JSdHsOADc??ChCEOQGdO_@EMG@_Y?J,21,57,6,8.0926384993,2.0926384993,1.3487730832,Solved
THOXK_J?IC@JhHsCT?AI_C?mgWAI`CCGS?ho,21,59,6,8.0926336905,2.0926336905,1.3487722818,Solved
T@OKAageAC_hp?x?@WG@d@oCgIGhPB?gSQDS,21,59,6,8.0926266768,2.0926266768,1.3487711128,Solved
THOLI__e?FwcaWo?BO`IbDGOAUGgS?QAI??b,21,58,6,8.0926199492,2.0926199492,1.3487699915,Solved
THOXK_J?Mc@JhHsCTAAI_C?kADLO_G@PGB?J,21,60,6,8.0926198324,2.0926198324,1.3487699721,Solved
THOX?_J@Cc@BhHscTAAM@SKAh??E@O@IhCGB,21,58,6,8.0926185629,2.0926185629,1.3487697605,Solved
T@O\M_gcAC_lcGiA?]?GBw?CYCI@_gISD?F_,21,59,6,8.0925956487,2.0925956487,1.3487659415,Solved
THOWM_BhMCP??t@JG?\S@cGGHWGpOAGCsACe,21,60,6,8.0925904208,2.0925904208,1.3487650701,Solved
THoWG_ISDGsOPPATYO@@F_oE_`?OcYGGW@Gb,21,59,6,8.0925804907,2.0925804907,1.3487634151,Solved
THOWK_ISdHsOATS??ChCEaCNCAaIGO`?Kj?@,21,58,6,8.092577748,2.092577748,1.348762958,Solved
TGoWK_HOdHsOPP__B@`OaOGXOd@E@K?_Sq_@,21,57,6,8.0925768184,2.0925768184,1.3487628031,Solved
THOXK_J?Mc?JhHsCTAAI_?AkADLO?i`@GB?J,21,60,6,8.0925746671,2.0925746671,1.3487624445,Solved
THOWG_JHMcT??d?HY?WOUGoLD@DS?MI?_?XJ,21,59,6,8.0925631936,2.0925631936,1.3487605323,Solved
THoWG?JSdHsOPPs?CCIIHACib??CQoQi?OAF,21,59,6,8.0925597295,2.0925597295,1.3487599549,Solved
THOX?_J@Mc?JhHsCTAAM?`O?ID??TWSIQO_S,21,58,6,8.0925572034,2.0925572034,1.3487595339,Solved
THOWK_JHMC@JhHsCTOAI@?_qg?G@OicGG@Oj,21,60,6,8.092554218,2.092554218,1.3487590363,Solved
TGoOK_JSdHSOOPgKB@QGJB?o@W]C??`GKkO@,21,58,6,8.0925482098,2.0925482098,1.348758035,Solved
T@O[MAgWAd?BHPc@GO[ocGoCDW_f_AGAUgCD,21,60,6,8.0925307747,2.0925307747,1.3487551291,Solved
THoWM_JO@HSO_EA__Hg`DhKOO\?O`CC?kDEA,21,58,6,8.0925268882,2.0925268882,1.3487544814,Solved
THOXI_Ge?Foc`OsA?SWUIODGOaYG_KQ?O_KB,21,58,6,8.0925255689,2.0925255689,1.3487542615,Solved
THoWM_JOd@oO?BHSgcOsC_?[GSGIOlC@COcH,21,59,6,8.0925187891,2.0925187891,1.3487531315,Solved
THO\M?ge?C_dsGEQ?mDOH?_c@SLGAIc@G?gJ,21,59,6,8.0924908634,2.0924908634,1.3487484772,Solved
THOWK_JHMc@Ih@oCTOAI@_@DO_gAsHOASObO,21,59,6,8.0924865888,2.0924865888,1.3487477648,Solved
THOXG_J@Cc@JhHscT??AVpO@?w?_H@O_qB?B,21,58,6,8.0924810238,2.0924810238,1.3487468373,Solved
THOWK_JHMC@JhHsCTOAI@?_qg?G@QicGG@Oj,21,61,6,8.0924551883,2.0924551883,1.3487425314,Solved
THOXK_J?Mc@JhHsCTAAI_?AkADLO?A`@G@@J,21,59,6,8.0924528621,2.0924528621,1.3487421437,Solved
THOX?_J@Cc@JhHscTAAM?`o@?w??FY@_Q_CP,21,58,6,8.0924505327,2.0924505327,1.3487417555,Solved
THO\I_ge?Bwcs?@SC@WDEaOG?SWoHaGOCAaD,21,58,6,8.0924115145,2.0924115145,1.3487352524,Solved
TGoOK_JCdHSOOPgKB@QGJB?o@W]C?O`GClO@,21,58,6,8.092400061,2.092400061,1.3487333435,Solved
THOWC_JSDHcOPPc_cCGQX_CHE?WM`@O?UOcD,21,58,6,8.0923942798,2.0923942798,1.34873238,Solved
THOXK_J?Mc?JhHsCT?AI_C?gADLO_?@PhB?I,21,57,6,8.0923900911,2.0923900911,1.3487316819,Solved
THOXG_J@Cc@JhHscT??AVpO@?w?`H@O_qB?B,21,59,6,8.0923879426,2.0923879426,1.3487313238,Solved
TGoWK_BSdHsOPP__iC`QbM?O?sI?QGC@Uc?D,21,59,6,8.0923857545,2.0923857545,1.3487309591,Solved
THOXC_JhMcD??t?JA?YIAc_EE?_@WhQ@D?PL,21,59,6,8.09238575,2.09238575,1.3487309583,Solved
THoWK_JOdHoOPOC_AC_ObHOCGLHCDH@Ka?OJ,21,57,6,8.0923855328,2.0923855328,1.3487309221,Solved
THO\I_ga?Bwcs?@SC@WDEaOG?SWoHaGOSBaD,21,59,6,8.0923795563,2.0923795563,1.3487299261,Solved
T@O\M_gcAC_lcGiA?]?GFw?CYCI@_gISD?F_,21,60,6,8.0923707857,2.0923707857,1.3487284643,Solved
T@OWK_JhMcT?SdXOY??QoG_K?lCOCYIG?a?p,21,59,6,8.0923531285,2.0923531285,1.3487255214,Solved
T@OWMAgWac?BHPe@RAQCBHQCPcPU?EG?K?rH,21,60,6,8.0923486249,2.0923486249,1.3487247708,Solved
T@O[M?gWad?@GPe@GS\GH@[QWAKHc?QOcaCD,21,60,6,8.0923476734,2.0923476734,1.3487246122,Solved
THoWC_HSdHsOPPADQ?@?FpGCf??@DIAR?Y?J,21,58,6,8.0923454861,2.0923454861,1.3487242477,Solved
THOHA_JhMcT??tE?_`a@A`oE`@_gCmKA?WOg,21,59,6,8.0923297508,2.0923297508,1.3487216251,Solved
THoOK_JSdHSOOPgKB@QGJB?o@W]C?O`GCk?@,21,58,6,8.092317985,2.092317985,1.3487196642,Solved
