g6,n,edges,alpha,theta,gap,ratio,status
N@?IQQO?iHOPHTDTTB?,15,31,5,6.1313062409,1.1313062409,1.2262612482,Solved
NB?GPAEHCI?ROsQXR?o,15,30,5,6.1313048986,1.1313048986,1.2262609797,Solved
N_CPP_o_IPGG``@uDa_,15,30,5,6.1313041834,1.1313041834,1.2262608367,Solved
NK??HIAP?s`MC`JGxGO,15,30,5,6.1313021245,1.1313021245,1.2262604249,Solved
NGCOSM?S?RpAKBHhGsO,15,31,5,6.1313020967,1.1313020967,1.2262604193,Solved
NG??sEOV?iOoHWIJH@o,15,31,5,6.1313020110,1.1313020110,1.2262604022,Solved
NC`?OH?C`Bd_w_?\a[_,15,29,5,6.1313017773,1.1313017773,1.2262603555,Solved
N?EABAaAojDoLCQAqAg,15,32,5,6.1313017332,1.1313017332,1.2262603466,Solved
Ni?GHSQDCCoGQLHJF@_,15,32,5,6.1312872452,1.1312872452,1.2262574490,Solved
N?GXcTAPC?_dEI[PSAo,15,31,5,6.1312852077,1.1312852077,1.2262570415,Solved
N@SAKacJCSKGs?@B_]G,15,31,5,6.1312811368,1.1312811368,1.2262562274,Solved
N?K@BIUQCC`oHCSBqGo,15,31,5,6.1312765641,1.1312765641,1.2262553128,Solved
N`HSS@?GyqBCHP?ioag,15,33,5,6.1312740891,1.1312740891,1.2262548178,Solved
N?CiQa?kAH?B@xIXUO_,15,31,5,6.1312740684,1.1312740684,1.2262548137,Solved
N?UQC?c__b`[KDIoG`W,15,31,5,6.1312708185,1.1312708185,1.2262541637,Solved
N_CPHOo_iI@PBCOXu?o,15,31,5,6.1312661736,1.1312661736,1.2262532347,Solved
N@?AAGXICK_qJ_oHrG_,15,30,5,6.1312657234,1.1312657234,1.2262531447,Solved
NoCGAMPAgHEPIaPDmB?,15,33,5,6.1312645036,1.1312645036,1.2262529007,Solved
N?U_`A@G?``Qoo@RGUG,15,28,5,6.1312627472,1.1312627472,1.2262525494,Solved
N?KdA`SbAcPGw?@B_]G,15,31,5,6.1312615064,1.1312615064,1.2262523013,Solved
N?CHQOs`A_{?@BCso[O,15,30,5,6.1312556791,1.1312556791,1.2262511358,Solved
NB??GqGHHDH`Qc`QoY_,15,31,5,6.1312485608,1.1312485608,1.2262497122,Solved
Ns??OwaP`OgDD`FGKGW,15,31,5,6.1312457909,1.1312457909,1.2262491582,Solved
N@?I?cePAOPIdA?]TOG,15,29,5,6.1312421985,1.1312421985,1.2262484397,Solved
N?GHaPS_cKB@G\PDUGG,15,31,5,6.1312369913,1.1312369913,1.2262473983,Solved
N?GqIA@EOTCUU@`EuH?,15,32,5,6.1312326904,1.1312326904,1.2262465381,Solved
N_C_WGgOYCAdKEaPuW?,15,31,5,6.1312281316,1.1312281316,1.2262456263,Solved
N_?PHQ?@WTDcSRUcUB?,15,32,5,6.1312279464,1.1312279464,1.2262455893,Solved
Nq?H?_I@P_?oAPOMoF_,15,27,5,6.1312240216,1.1312240216,1.2262448043,Solved
NoCOGSg[CI@RKOPHgTO,15,32,5,6.1312232759,1.1312232759,1.2262446552,Solved
N??_OxB`BOQow?CefE?,15,30,5,6.1312195644,1.1312195644,1.2262439129,Solved
NoC?G@LIpCI`dOKoH@W,15,31,5,6.1312184650,1.1312184650,1.2262436930,Solved
N@C_YHOiEC?UBGCRsGo,15,31,5,6.1312125167,1.1312125167,1.2262425033,Solved
N??XHOoSCAPAAmPJYW?,15,30,5,6.1311986535,1.1311986535,1.2262397307,Solved
N??ghAG`?UbAOxS[KD_,15,31,5,6.1311950591,1.1311950591,1.2262390118,Solved
Nh??GiA`ACjQI[IYBd?,15,33,5,6.1311887645,1.1311887645,1.2262377529,Solved
NcCoOHG?x?`H@`CIkWG,15,29,5,6.1311873090,1.1311873090,1.2262374618,Solved
N@GOWe_@IBKQ`BQSrB?,15,32,5,6.1311856157,1.1311856157,1.2262371231,Solved
N_C@PY?Dh`E?RHOVOp_,15,32,5,6.1311825367,1.1311825367,1.2262365073,Solved
NGCGCUCS?Kp@GlKYIo_,15,31,5,6.1311807917,1.1311807917,1.2262361583,Solved
N`IAOi?GwlPGF?WHgBo,15,33,5,6.1311805087,1.1311805087,1.2262361017,Solved
N_Co_GHBCDoIYoWhM@_,15,32,5,6.1311757379,1.1311757379,1.2262351476,Solved
N?DCC`gB`AcwDiQBUAG,15,32,5,6.1311664422,1.1311664422,1.2262332884,Solved
N_CG`Oo_IM@QHcOXu__,15,31,5,6.1311656869,1.1311656869,1.2262331374,Solved
NG?OspDI@CI?BB_kob_,15,30,5,6.1311632089,1.1311632089,1.2262326418,Solved
N@_?hHKA?_oDoQGdgY_,15,29,5,6.1311624533,1.1311624533,1.2262324907,Solved
No?A@TSNCG@TEaH@iHG,15,32,5,6.1311549158,1.1311549158,1.2262309832,Solved
N??GaPidCKF@GsP@uGG,15,31,5,6.1311413996,1.1311413996,1.2262282799,Solved
NoCG_GeIQEIGa`LAGEW,15,31,5,6.1311409376,1.1311409376,1.2262281875,Solved
No??hGiGaOj_`CCYjGO,15,31,5,6.1311307827,1.1311307827,1.2262261565,Solved
Ng?h_CHDS@oGQbTHF@_,15,32,5,6.1311306279,1.1311306279,1.2262261256,Solved
NGEK`DGG?K_mCYaCi@g,15,31,5,6.1311266458,1.1311266458,1.2262253292,Solved
N?ccAOR@p_iAIHPaod_,15,32,5,6.1311225565,1.1311225565,1.2262245113,Solved
N[P?Oa?@{YEoAXOiEAW,15,33,5,6.1311224545,1.1311224545,1.2262244909,Solved
N?DBAQo@GEe`KSbApQ_,15,32,5,6.1311219474,1.1311219474,1.2262243895,Solved
N`G_GgJ_IACBCeR@rO_,15,31,5,6.1311218963,1.1311218963,1.2262243793,Solved
No??Ww`PCGAVIESgn@?,15,32,5,6.1311142807,1.1311142807,1.2262228561,Solved
N@??KTKE@OQ_W`_mGj?,15,29,5,6.1311142146,1.1311142146,1.2262228429,Solved
N_I?ICaC_Oj??JHSal?,15,28,5,6.1311142131,1.1311142131,1.2262228426,Solved
N_GW@CQAGIoOO_GJaIo,15,27,5,6.1311142121,1.1311142121,1.2262228424,Solved
N_C`OWKOKAEDDeOpUAG,15,31,5,6.1311103231,1.1311103231,1.2262220646,Solved
N_CG`OoPIEAIAJh`SoO,15,31,5,6.1311074340,1.1311074340,1.2262214868,Solved
N@@H?pAIEO?pCL_\OwO,15,30,5,6.1311051012,1.1311051012,1.2262210202,Solved
N_?GPi_EGlF?_pPdKBO,15,32,5,6.1310915449,1.1310915449,1.2262183090,Solved
N`GOGsaB@?ONOeRAQCW,15,31,5,6.1310907299,1.1310907299,1.2262181460,Solved
NsGQKPOH?S?N?]K_h_g,15,32,5,6.1310855616,1.1310855616,1.2262171123,Solved
N?KHA@EDobI?gFabSg_,15,32,5,6.1310843672,1.1310843672,1.2262168734,Solved
NGEKS_`PAOE??t?nAdO,15,30,5,6.1310835612,1.1310835612,1.2262167122,Solved
N?GaiAGEOJEKPDeAsR?,15,32,5,6.1310760047,1.1310760047,1.2262152009,Solved
N_?gPe_AGhF?_fOVIq?,15,32,5,6.1310647957,1.1310647957,1.2262129591,Solved
No?G_o`PcA_tIaTGn?_,15,32,5,6.1310592791,1.1310592791,1.2262118558,Solved
N@G?GOTOv?AXX@agra?,15,31,5,6.1310592266,1.1310592266,1.2262118453,Solved
NCOGQ?o?yCAb`IhQCWo,15,30,5,6.1310516461,1.1310516461,1.2262103292,Solved
N@GAiAcQCQ?bDSEXSOo,15,31,5,6.1310408940,1.1310408940,1.2262081788,Solved
No??HGiScb@bG`V?jGO,15,32,5,6.1310405973,1.1310405973,1.2262081195,Solved
NGeA@?PDOM@s_kKBhF?,15,32,5,6.1310370739,1.1310370739,1.2262074148,Solved
NI?GOEEC`?ciPQEYV?O,15,30,5,6.1310325002,1.1310325002,1.2262065000,Solved
No??OcdO`kHG`DNCJCO,15,31,5,6.1310246491,1.1310246491,1.2262049298,Solved
Ni?GOGbDH?ooOqERF?o,15,31,5,6.1310246474,1.1310246474,1.2262049295,Solved
N??_kHIWCw@QESKX[?o,15,31,5,6.1310246466,1.1310246466,1.2262049293,Solved
Ni?G?kOI[SPOPgHJE@o,15,32,5,6.1310246465,1.1310246465,1.2262049293,Solved
NG?WAE@AG_cTaQKcWo?,15,27,5,6.1310235950,1.1310235950,1.2262047190,Solved
N??XqQ?o?OceKYPiQH_,15,31,5,6.1310221963,1.1310221963,1.2262044393,Solved
NoCO?OkOs[EWPoKCgDg,15,32,5,6.1310199142,1.1310199142,1.2262039828,Solved
NoCOAaQAXBCqHcRaH@o,15,33,5,6.1310199122,1.1310199122,1.2262039824,Solved
N?GAKhGF?HBPgLWUUP?,15,32,5,6.1310199112,1.1310199112,1.2262039822,Solved
N@?hADG?gsBI`JdS[B?,15,32,5,6.1310199094,1.1310199094,1.2262039819,Solved
NCCA?P_@W[OLKcLoH_o,15,30,5,6.1310142906,1.1310142906,1.2262028581,Solved
N@C_cB??wZGwRC_adAg,15,31,5,6.1310088318,1.1310088318,1.2262017664,Solved
N`G??OIDG[OYHHSQiw?,15,30,5,6.1310035853,1.1310035853,1.2262007171,Solved
NQDC?OgC?K_S@TGRG]?,15,27,5,6.1310023705,1.1310023705,1.2262004741,Solved
N??XHOo_IOq@AhPSyW?,15,30,5,6.1309983018,1.1309983018,1.2261996604,Solved
N?ChcDIOCG_kISSBuA_,15,31,5,6.1309967282,1.1309967282,1.2261993456,Solved
N?ChaQCOc?_\KYT@TAG,15,31,5,6.1309959076,1.1309959076,1.2261991815,Solved
NG??Wwc_QGQOANKeZC?,15,30,5,6.1309923749,1.1309923749,1.2261984750,Solved
NG?[SI?S_AaWPJIJFD?,15,31,5,6.1309904684,1.1309904684,1.2261980937,Solved
N?Ch`A?SGRAkObaSwp?,15,31,5,6.1309892448,1.1309892448,1.2261978490,Solved
N@Cg`APPj?P@o?@p`XO,15,30,5,6.1309891189,1.1309891189,1.2261978238,Solved
NGCGkECO`_T?@FA]IKO,15,30,5,6.1309887015,1.1309887015,1.2261977403,Solved
NGCSCG_Q?H`sC{IqY@_,15,31,5,6.1309885276,1.1309885276,1.2261977055,Solved
Ni?G?_YHKOTGOuDbCx?,15,32,5,6.1309863293,1.1309863293,1.2261972659,Solved
N?CkAc@Ah_pDPDKgwd?,15,32,5,6.1309793780,1.1309793780,1.2261958756,Solved
N_?_hq_?w`EARBabHb?,15,32,5,6.1309782068,1.1309782068,1.2261956414,Solved
NGCGKeGS?Ho_GlKbHH_,15,31,5,6.1309781534,1.1309781534,1.2261956307,Solved
NK??GH@apWCGCjEhX__,15,30,5,6.1309669373,1.1309669373,1.2261933875,Solved
Nh??OyAcAKgoG\JKBD_,15,33,5,6.1309623976,1.1309623976,1.2261924795,Solved
N@ChAHAcCS@Y@MW@qKG,15,31,5,6.1309623631,1.1309623631,1.2261924726,Solved
N??QKYOWGXBAM_GrW@o,15,31,5,6.1309607518,1.1309607518,1.2261921504,Solved
N??OXCgPQdS_oGEPvA?,15,30,5,6.1309595064,1.1309595064,1.2261919013,Solved
N@?XOIBQV??XEHX?qAg,15,31,5,6.1309580660,1.1309580660,1.2261916132,Solved
N@?gGuAQN??REHWOq_g,15,31,5,6.1309580633,1.1309580633,1.2261916127,Solved
No?X@`EUC_@XAqGMG_w,15,32,5,6.1309580581,1.1309580581,1.2261916116,Solved
N??pU?LCP@iPeAOkpa_,15,32,5,6.1309510197,1.1309510197,1.2261902039,Solved
NoC?g_bRCAe_JOObhD_,15,32,5,6.1309466592,1.1309466592,1.2261893318,Solved
N@GOQEKC`BgoRCcBsI_,15,32,5,6.1309436364,1.1309436364,1.2261887273,Solved
N?gQH`OGgoo\BWwAwi?,15,34,5,6.1309335177,1.1309335177,1.2261867035,Solved
N@C_O`adE??ZBYPoT?g,15,31,5,6.1309332606,1.1309332606,1.2261866521,Solved
N??h`@XmACO`o?ApahO,15,30,5,6.1309323531,1.1309323531,1.2261864706,Solved
Ni?G@I?`aFBBEwHhFE?,15,33,5,6.1309319797,1.1309319797,1.2261863959,Solved
N??GbMEQC_fCIaLCW?w,15,31,5,6.1309304222,1.1309304222,1.2261860844,Solved
N?D@ACso?[aoIDaXQHO,15,31,5,6.1309257597,1.1309257597,1.2261851519,Solved
NC?WaO`?kPKP`DGogbG,15,30,5,6.1309255553,1.1309255553,1.2261851111,Solved
N?Ss`A?OWK`LKGP`pHO,15,31,5,6.1309237916,1.1309237916,1.2261847583,Solved
N_GOpGPGiPGab??pu@G,15,30,5,6.1309223419,1.1309223419,1.2261844684,Solved
N@?X?b?AWNJOYO`csB_,15,32,5,6.1309223349,1.1309223349,1.2261844670,Solved
N?GGHDXaaGO_{?CVEP_,15,30,5,6.1309210619,1.1309210619,1.2261842124,Solved
N@EaOCGIOiOVoMTW[K?,15,34,5,6.1309169994,1.1309169994,1.2261833999,Solved
N?Chc@G_a_GikG@yDJ?,15,30,5,6.1309145338,1.1309145338,1.2261829068,Solved
Ns?G?kiGQKL?CdEEGcW,15,31,5,6.1309091320,1.1309091320,1.2261818264,Solved
NoDRCQCC`O?jIKChGHW,15,32,5,6.1309087353,1.1309087353,1.2261817471,Solved
N??HIQ`_agbSMCP@uGG,15,31,5,6.1309075147,1.1309075147,1.2261815029,Solved
No?GhTC[CG@FCYG`j@G,15,32,5,6.1309064122,1.1309064122,1.2261812824,Solved
NB_mBAO@gU@IGJDBWAW,15,33,5,6.1309060971,1.1309060971,1.2261812194,Solved
N@?aSCgBO`bGOL`aw`_,15,31,5,6.1309059791,1.1309059791,1.2261811958,Solved
N@?PALW`dOD_ECOboKo,15,31,5,6.1309009947,1.1309009947,1.2261801989,Solved
N_CPHY_CGTE?PFOVPQ_,15,32,5,6.1308997467,1.1308997467,1.2261799493,Solved
N@?CAMHIa_K?f?@N@p_,15,29,5,6.1308985301,1.1308985301,1.2261797060,Solved
N?LD?cUBPIOFcCQIkGo,15,33,5,6.1308966417,1.1308966417,1.2261793283,Solved
N`Ga?KHCGSoaPAChbGo,15,30,5,6.1308915196,1.1308915196,1.2261783039,Solved
No?GOo`OhGiodG?qn?G,15,31,5,6.1308897352,1.1308897352,1.2261779470,Solved
N@??QL?_hXBas?@gtGG,15,29,5,6.1308808725,1.1308808725,1.2261761745,Solved
N??XGPD_rOP?{?CrEE_,15,30,5,6.1308787585,1.1308787585,1.2261757517,Solved
N_?HpI?AWLDCSRTDUB?,15,32,5,6.1308761603,1.1308761603,1.2261752321,Solved
N?COSdKG[OK@@dHaY?W,15,30,5,6.1308757946,1.1308757946,1.2261751589,Solved
N?CPIIGKIDY?@EIPpWO,15,30,5,6.1308750943,1.1308750943,1.2261750189,Solved
No?O_[`PcO_dI`SIn?_,15,32,5,6.1308719147,1.1308719147,1.2261743829,Solved
N??sY__cAPdGChA[W_W,15,30,5,6.1308702693,1.1308702693,1.2261740539,Solved
N?NA?`?_hBAPGS@HpWG,15,28,5,6.1308634882,1.1308634882,1.2261726976,Solved
N_?HGu?@WdEcQBYEUAO,15,32,5,6.1308610550,1.1308610550,1.2261722110,Solved
N?KHGc_PIcGGaH`YUA_,15,30,5,6.1308553722,1.1308553722,1.2261710744,Solved
N@C_Y@G_cGAmIUSaSKG,15,31,5,6.1308552734,1.1308552734,1.2261710547,Solved
N?CpQ@KcECA@@tITSK_,15,31,5,6.1308528828,1.1308528828,1.2261705766,Solved
NG?OSEKK`oW?@bBTIKO,15,30,5,6.1308515300,1.1308515300,1.2261703060,Solved
N@O[C?A@ABCMAWGeiQO,15,28,5,6.1308508522,1.1308508522,1.2261701704,Solved
NaGH_`?_?PcI@[@bO{?,15,28,5,6.1308496537,1.1308496537,1.2261699307,Solved
Ns?GOpFG`OGBD`DEKGW,15,31,5,6.1308477333,1.1308477333,1.2261695467,Solved
N`O??kH@HC``_HScdoO,15,29,5,6.1308412606,1.1308412606,1.2261682521,Solved
N@Q?Wh_?WEODPAIDaQo,15,29,5,6.1308356036,1.1308356036,1.2261671207,Solved
Ni?GOobHCOsGPICdap_,15,32,5,6.1308329740,1.1308329740,1.2261665948,Solved
NqL?hA?cOF?[BKWB`b_,15,33,5,6.1308329711,1.1308329711,1.2261665942,Solved
N@Z?k`_aE??VGqCK`gg,15,32,5,6.1308329706,1.1308329706,1.2261665941,Solved
Ni?Ggg`ICGoSOTAif@_,15,32,5,6.1308329678,1.1308329678,1.2261665936,Solved
N_?G_oIDJ?kKh_@qV?G,15,30,5,6.1308299663,1.1308299663,1.2261659933,Solved
N_CHG_QI@gGN_uP[TK?,15,33,5,6.1308293847,1.1308293847,1.2261658769,Solved
N?C@IQ`bAcPO\?@JEIG,15,30,5,6.1308219215,1.1308219215,1.2261643843,Solved
NQ`@?ccEE?CjEi`cHKG,15,32,5,6.1308203458,1.1308203458,1.2261640692,Solved
N@CaC`KGGM`YP@iAqQO,15,32,5,6.1308156332,1.1308156332,1.2261631266,Solved
N_?GoCdHd_@JSHTOT?W,15,31,5,6.1308129752,1.1308129752,1.2261625950,Solved
NGCOSEKK`OGg?N`aIGW,15,30,5,6.1308120060,1.1308120060,1.2261624012,Solved
N?KoaECGgRHASEgbOgo,15,32,5,6.1308085228,1.1308085228,1.2261617046,Solved
NB?GPAA`@HPGPoCfHM?,15,29,5,6.1308045094,1.1308045094,1.2261609019,Solved
N??OqECH`aPBQM[HTg?,15,32,5,6.1308035946,1.1308035946,1.2261607189,Solved
N??`cHIF@qGRb@SOsEG,15,32,5,6.1308017071,1.1308017071,1.2261603414,Solved
N?DbC`HacgT?[??M_wg,15,31,5,6.1308004353,1.1308004353,1.2261600871,Solved
N@CgIPCOc_aSGRagsI_,15,31,5,6.1307957042,1.1307957042,1.2261591408,Solved
N_?s?T@GGWBA?jCeKGW,15,28,5,6.1307857816,1.1307857816,1.2261571563,Solved
N_@?WgOIHcOIQO@JcSo,15,29,5,6.1307838866,1.1307838866,1.2261567773,Solved
NoCOPCeQC`?jS`GEhgG,15,32,5,6.1307826293,1.1307826293,1.2261565259,Solved
N@GcIPO@OsaWPBgLPEO,15,32,5,6.1307706125,1.1307706125,1.2261541225,Solved
N`??GwiC@?GfOubEPR?,15,31,5,6.1307700459,1.1307700459,1.2261540092,Solved
Ns?GGscOOgaSIDOil@_,15,32,5,6.1307692496,1.1307692496,1.2261538499,Solved
N?DI@AHHAaS?AfClQw?,15,30,5,6.1307608960,1.1307608960,1.2261521792,Solved
NGE?I_@AhCOJBILGGOw,15,29,5,6.1307573169,1.1307573169,1.2261514634,Solved
NG?[K_AAs?DLHMSMJD?,15,32,5,6.1307539850,1.1307539850,1.2261507970,Solved
No?G`KgSKCAdQ`HEjH?,15,32,5,6.1307486927,1.1307486927,1.2261497385,Solved
N_d`?_@?gE?bAIgHIAW,15,27,5,6.1307480695,1.1307480695,1.2261496139,Solved
N`??WgcIOwOOO_?N`Ko,15,28,5,6.1307459985,1.1307459985,1.2261491997,Solved
N`Ga?CDA?ibCaO@daUO,15,29,5,6.1307459919,1.1307459919,1.2261491984,Solved
NcCIOP_?XACa@WCbar?,15,29,5,6.1307459915,1.1307459915,1.2261491983,Solved
N@O??WU_[GAXPDIakR?,15,30,5,6.1307425489,1.1307425489,1.2261485098,Solved
N`?K?SeDcOAhGUO]HCo,15,32,5,6.1307425224,1.1307425224,1.2261485045,Solved
N@o?G@C_xIAgObEoSCW,15,29,5,6.1307388254,1.1307388254,1.2261477651,Solved
N`GGgCCD?SkMWYa[QL?,15,33,5,6.1307385369,1.1307385369,1.2261477074,Solved
N?GoH`BOCW_YU@eHSQO,15,31,5,6.1307377947,1.1307377947,1.2261475589,Solved
N?KaCOaO?b`EdcTPOp_,15,31,5,6.1307369962,1.1307369962,1.2261473992,Solved
N`G??OIDo[OcGpSRIcO,15,30,5,6.1307348349,1.1307348349,1.2261469670,Solved
Ns??OGQOXKBHFCWolc?,15,31,5,6.1307338188,1.1307338188,1.2261467638,Solved
N@COYEGPC_`@HXWhSI_,15,31,5,6.1307334036,1.1307334036,1.2261466807,Solved
N_C_@SDBd_?FSgT`T?o,15,31,5,6.1307235317,1.1307235317,1.2261447063,Solved
N??XsHAAHah@hDcHKIG,15,32,5,6.1307200312,1.1307200312,1.2261440062,Solved
NG?OPMOo?XbIKaOhP_W,15,31,5,6.1307167711,1.1307167711,1.2261433542,Solved
N_?OWocAHIGB_w[cV?_,15,30,5,6.1307086883,1.1307086883,1.2261417377,Solved
N@??IECPATBIIWccT_?,15,28,5,6.1307018603,1.1307018603,1.2261403721,Solved
NoC?IaCAxEESLCQIh`_,15,33,5,6.1306994719,1.1306994719,1.2261398944,Solved
N`??CORG_ghDHoRCPo?,15,28,5,6.1306971407,1.1306971407,1.2261394281,Solved
No??OcDE@Dgid_YGn_?,15,31,5,6.1306897802,1.1306897802,1.2261379560,Solved
N@C_WARYQgS?o??r`go,15,30,5,6.1306873958,1.1306873958,1.2261374792,Solved
No?H@GsUCA?rAiSPjP?,15,32,5,6.1306840441,1.1306840441,1.2261368088,Solved
N@Q?YI?G[_BC?f?yK_W,15,29,5,6.1306832280,1.1306832280,1.2261366456,Solved
No??gw`OkG@TIET@n@?,15,32,5,6.1306824385,1.1306824385,1.2261364877,Solved
No?GOceTCC_hSHIQn?_,15,32,5,6.1306792259,1.1306792259,1.2261358452,Solved
N@hQSI_SE?CJCiAS_sg,15,32,5,6.1306773092,1.1306773092,1.2261354618,Solved
N_??PWUCr@J?g_@Fv_?,15,30,5,6.1306727859,1.1306727859,1.2261345572,Solved
N?CpPABOQW?qcRiCICg,15,31,5,6.1306672067,1.1306672067,1.2261334413,Solved
Ni??GSPHSCSSRIEFF`?,15,32,5,6.1306645987,1.1306645987,1.2261329197,Solved
N@??iHAa\?@dAqc@l_G,15,30,5,6.1306620219,1.1306620219,1.2261324044,Solved
N?KqIAHCGI@RWEcPsR?,15,32,5,6.1306602289,1.1306602289,1.2261320458,Solved
N@@KQCgAODOKHFSFQb?,15,31,5,6.1306505349,1.1306505349,1.2261301070,Solved
Ns??GgaEIGdWCaRGlGO,15,31,5,6.1306397806,1.1306397806,1.2261279561,Solved
N?GW@d@PcOEBSaahScO,15,31,5,6.1306292673,1.1306292673,1.2261258535,Solved
N?KaCHGDG[CYcJSQSQG,15,32,5,6.1306287357,1.1306287357,1.2261257471,Solved
NRAJAQ??xP?[eCPBab_,15,33,5,6.1306246667,1.1306246667,1.2261249333,Solved
N@CGaEDA`@i`aaXCsI_,15,32,5,6.1306218465,1.1306218465,1.2261243693,Solved
N@?I?ceQAGOieA?]TOG,15,29,5,6.1306189965,1.1306189965,1.2261237993,Solved
NG?GgO`OsEQc@KMAz?O,15,30,5,6.1306188994,1.1306188994,1.2261237799,Solved
N_G`C_B@qo?dADSGro?,15,29,5,6.1306146213,1.1306146213,1.2261229243,Solved
N??W`_eQcGwGI`OQrCG,15,30,5,6.1306077428,1.1306077428,1.2261215486,Solved
N@OkG`?_YE?d?wEDt?o,15,30,5,6.1306068772,1.1306068772,1.2261213754,Solved
N??cISgSL?@bEaCXW_W,15,30,5,6.1306062258,1.1306062258,1.2261212452,Solved
NoC?g@TGpCHHbCJOI@W,15,31,5,6.1306011908,1.1306011908,1.2261202382,Solved
No??WgcScR?bIPSgn?_,15,32,5,6.1305966563,1.1305966563,1.2261193313,Solved
N?MC?CLK`iGFWgcPhi?,15,33,5,6.1305893017,1.1305893017,1.2261178603,Solved
No??WOQHX@IW`QVAN?O,15,31,5,6.1305887039,1.1305887039,1.2261177408,Solved
N?Q@E?OAhBR@PgLCBw?,15,29,5,6.1305860020,1.1305860020,1.2261172004,Solved
No??_SDEG[GOGJHDIGW,15,28,5,6.1305857307,1.1305857307,1.2261171461,Solved
N@??IGkau?GSEaFBSGo,15,30,5,6.1305691494,1.1305691494,1.2261138299,Solved
N_?ghE_AWpF?_ROfIaO,15,32,5,6.1305689860,1.1305689860,1.2261137972,Solved
NGCOOM@``cIC_BIShcO,15,30,5,6.1305676237,1.1305676237,1.2261135247,Solved
N?MC?GPOqO?XDDGikc_,15,29,5,6.1305676170,1.1305676170,1.2261135234,Solved
N_?OWooJ@cONQIO{SgO,15,33,5,6.1305670068,1.1305670068,1.2261134014,Solved
NbOkCIGC`?AtAU?]KOW,15,32,5,6.1305637517,1.1305637517,1.2261127503,Solved
NG?[SHQK?E_daDIPI@W,15,31,5,6.1305580707,1.1305580707,1.2261116141,Solved
N?IPI?BEOXEHOeeGwE_,15,32,5,6.1305550971,1.1305550971,1.2261110194,Solved
N_C_@CaD_[OCOGCR`Io,15,27,5,6.1305532223,1.1305532223,1.2261106445,Solved
N_Cc?S@DIA@C@bGfMCO,15,28,5,6.1305532216,1.1305532216,1.2261106443,Solved
N_E@GDAW?a`IGODH`dO,15,28,5,6.1305532194,1.1305532194,1.2261106439,Solved
NGEC??AOQJAeBKKodW_,15,29,5,6.1305532189,1.1305532189,1.2261106438,Solved
N@O@?_K`CMQCAsO{K_o,15,29,5,6.1305524422,1.1305524422,1.2261104884,Solved
N@?AYIAaE?CbDEIWbK_,15,30,5,6.1305521929,1.1305521929,1.2261104386,Solved
N_C`?G`CoUG_CJALOoW,15,28,5,6.1305455002,1.1305455002,1.2261091000,Solved
Ns?GGCHCOdCcUPYcKb?,15,31,5,6.1305289825,1.1305289825,1.2261057965,Solved
N_A?O`?I@cAeBY@{KW_,15,29,5,6.1305274161,1.1305274161,1.2261054832,Solved
NGCCPESc@WGaBS?ZIOW,15,30,5,6.1305214829,1.1305214829,1.2261042966,Solved
N`O??gBHGP@Q_RTaDoO,15,29,5,6.1305214474,1.1305214474,1.2261042895,Solved
NGCOGCCG[YY?IhSWPQG,15,30,5,6.1305213668,1.1305213668,1.2261042734,Solved
N_KGSDC@_kAKK[gFKB_,15,32,5,6.1305200773,1.1305200773,1.2261040155,Solved
N_E@GC_GOR@aDEOhiK_,15,29,5,6.1305185419,1.1305185419,1.2261037084,Solved
NHqE?GOHgFGKESFBS@o,15,33,5,6.1305165934,1.1305165934,1.2261033187,Solved
N@a?AD?Q_HcsDgIQbH_,15,30,5,6.1305127027,1.1305127027,1.2261025405,Solved
N@@KSGgSC_?NASOicoo,15,30,5,6.1305115361,1.1305115361,1.2261023072,Solved
NWC?@LCC_S?bOPcIpEO,15,28,5,6.1305050945,1.1305050945,1.2261010189,Solved
N_??gWCQHaKOgcaJAKo,15,29,5,6.1305039243,1.1305039243,1.2261007849,Solved
N_??WGSgJ@EOaRQTAZ?,15,30,5,6.1305036064,1.1305036064,1.2261007213,Solved
N?_GhG_SKAbGY_@JgT_,15,30,5,6.1304999737,1.1304999737,1.2260999947,Solved
NG?OsCA@XOodUDJWYD?,15,32,5,6.1304959032,1.1304959032,1.2260991806,Solved
NGCKI_BAKIpCPDKdEDO,15,32,5,6.1304936632,1.1304936632,1.2260987326,Solved
N?a?P?OSONAoHkQXL@_,15,30,5,6.1304895709,1.1304895709,1.2260979142,Solved
N_?OWGhCiqKOh??Tv?G,15,30,5,6.1304840606,1.1304840606,1.2260968121,Solved
N`GG_SS_IACrEEWgOgW,15,31,5,6.1304746241,1.1304746241,1.2260949248,Solved
N_D@GCPAPAOOWLDF@d_,15,29,5,6.1304744468,1.1304744468,1.2260948894,Solved
NK?P?OI@Y@WAJBCrOx?,15,30,5,6.1304743936,1.1304743936,1.2260948787,Solved
N@@ISAC@PQBGGlCmWB_,15,31,5,6.1304743810,1.1304743810,1.2260948762,Solved
N@?W`QCO]?@R@qQgS?w,15,30,5,6.1304737095,1.1304737095,1.2260947419,Solved
NGCPCHGa?Q?vCwHEyP?,15,31,5,6.1304734085,1.1304734085,1.2260946817,Solved
NGCC?kMPEGS?GaCL`Io,15,29,5,6.1304664938,1.1304664938,1.2260932988,Solved
N`COGY_AhE@OPJWTQB_,15,32,5,6.1304664190,1.1304664190,1.2260932838,Solved
